,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
Prost-AdenoCA,1.2003267e-08,6.7744877e-06,1.5077978e-07,1.9765477e-05,5.649181e-10,1.7472905e-09,1.538704e-11,3.120283e-08,9.309032e-08,1.2957528e-08,5.441797e-10,1.1902245e-05,1.181332e-08,5.122094e-12,2.0270974e-09,1.1179051e-06,6.0173915e-09,9.8238246e-08,8.7727836e-10,0.9999597,6.723059e-09,1.4928423e-08,8.195656e-09,2.600304e-07
Lymph-BNHL,3.391525e-29,5.4964283e-36,1.177121e-28,1.4131142e-35,0.0,4.81086e-25,1.9196362e-34,3.4288817e-24,1.4685949e-26,2.6452602e-25,1.2494457e-34,1.5381512e-28,5.50547e-37,1.0,4.3822944e-17,9.731593e-33,4.9712344e-30,0.0,8.539786e-25,4.178628e-34,3.1206463e-27,8.072125e-23,3.1281916e-34,5.0989642e-27
Lymph-BNHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9540403e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prost-AdenoCA,4.91081e-10,8.779104e-12,3.5713177e-10,1.1280202e-08,6.624307e-10,1.4741326e-10,2.5604408e-12,4.7422405e-10,3.1921763e-09,2.2186619e-10,8.555955e-11,4.822778e-09,2.3942348e-12,1.0681163e-12,1.422858e-10,3.57867e-09,3.6553217e-12,4.0132444e-09,2.0804736e-11,1.0,1.4706243e-11,4.30306e-10,1.1908661e-11,4.2158192e-09
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Liver-HCC,1.00941935e-10,1.106563e-12,1.7381757e-10,8.875315e-14,2.609823e-14,1.9197595e-09,1.7894475e-12,7.282912e-15,1.0349181e-12,6.5053354e-09,1.0,4.8491094e-10,1.7332361e-14,4.6976886e-13,6.290397e-10,4.301181e-10,2.252958e-12,4.025255e-10,6.544526e-09,9.165667e-13,6.9708237e-13,1.3614821e-09,9.276261e-12,1.3393552e-12
Panc-AdenoCA,7.1455915e-08,4.303687e-09,1.2860237e-07,2.0763139e-07,1.2367461e-09,3.9598154e-07,2.4980676e-05,1.3898117e-08,3.366814e-07,1.8284777e-07,3.4096583e-08,6.4889273e-06,6.771145e-08,1.4559234e-09,2.3146185e-08,2.0311894e-07,4.663723e-08,0.99972945,1.8819653e-08,0.00017328751,2.787853e-09,4.9306553e-05,1.29832385e-08,1.4669662e-05
Liver-HCC,5.681112e-25,1.6083401e-26,1.6543027e-23,1.6200215e-33,2.2665634e-36,1.6183884e-21,5.697443e-29,8.0013434e-29,3.386712e-31,8.470569e-28,1.0,6.6120913e-24,2.6377438e-32,5.093613e-29,3.0966496e-24,1.0890933e-24,7.014707e-31,1.1950014e-28,2.2527503e-17,6.2532854e-30,4.8823988e-29,7.409239e-22,2.4896874e-26,2.3838884e-29
Prost-AdenoCA,0.0007165544,0.013445688,0.00011107069,0.022549503,0.0018298791,1.7522472e-05,5.1327565e-06,0.0007124218,0.0005270979,2.3056129e-05,0.00027488134,0.002708681,2.8668515e-05,8.705131e-06,0.00014642243,0.022766272,6.275787e-05,0.00046650233,0.000683315,0.92863244,0.00015549529,0.00017365773,0.0013149949,0.0026392825
Thy-AdenoCA,0.03782536,0.008983487,0.015020749,0.093428396,0.03999355,0.0022992594,0.00026631504,0.000985815,0.02409245,0.003057555,0.008293485,0.02252251,0.000662683,0.00046697815,0.078968406,0.04073761,0.0022783673,0.0019977656,0.02598991,0.0090107955,0.0048705856,0.0015590104,0.5751867,0.0015023291
Ovary-AdenoCA,0.0016014102,0.00086950697,0.00022353129,0.00014198151,1.8046087e-05,2.0847401e-05,4.4015118e-07,0.00012906142,0.08989975,0.0006531843,0.0004902409,0.0014394018,0.00017214089,4.573105e-05,4.3818567e-05,0.0003189269,0.8823193,9.78605e-06,0.00031185005,0.00621505,0.0011558486,0.00022079921,0.0039340304,0.009765434
Eso-AdenoCA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.329236e-20,0.0,0.0,0.0,2.51208e-32,0.0,0.0
Ovary-AdenoCA,1.0341201e-06,3.994361e-06,4.551092e-10,6.700178e-09,4.2635343e-16,1.2984279e-13,2.504477e-12,4.650293e-13,1.1238449e-07,8.421164e-07,3.066944e-06,5.766283e-09,1.1287654e-09,3.32901e-13,6.311064e-13,3.8323417e-08,0.9999876,3.6673773e-09,5.938367e-11,1.722321e-09,1.7019289e-11,2.806721e-09,9.089714e-10,3.2490564e-06
Panc-Endocrine,1.7081568e-07,2.3942573e-12,1.1633497e-05,2.5113138e-07,2.1901656e-06,1.12560645e-08,1.118001e-10,3.6515587e-12,1.4876339e-06,9.376177e-06,3.8156318e-06,7.216486e-07,1.3732918e-12,2.000952e-10,8.985577e-05,2.7359661e-08,3.8481422e-09,2.718233e-09,0.99986446,5.017134e-09,2.0473095e-10,3.4851908e-09,1.5998348e-05,4.2029845e-11
Lymph-CLL,1.1410555e-12,3.686397e-18,1.3912466e-11,4.1326383e-16,1.8109626e-15,3.96221e-12,2.3565214e-16,5.753982e-13,4.402459e-13,6.3763317e-10,5.722502e-14,3.626756e-13,1.2679733e-17,0.32542673,0.67457324,8.6777365e-15,1.2169231e-14,4.4105394e-19,4.6690296e-10,4.557069e-15,6.6695943e-13,2.8707748e-12,1.93156e-13,5.5596674e-14
CNS-Medullo,7.958568e-06,0.001301774,7.976637e-06,0.99834955,3.9994327e-05,8.492252e-08,2.6960214e-08,5.8266173e-06,1.7873406e-05,7.6328723e-07,1.9963464e-07,8.895561e-06,7.331528e-07,1.3215319e-07,3.4371845e-07,8.828924e-05,3.8534145e-06,7.120898e-07,5.187379e-06,9.813944e-05,3.4973393e-06,3.8401762e-07,1.8596429e-05,3.901484e-05
Panc-Endocrine,2.0777854e-05,3.4949223e-06,2.4292909e-05,0.00053402723,3.6725316e-06,6.131569e-08,3.0940313e-09,2.0838279e-07,4.5473902e-05,1.0912419e-06,1.6714992e-05,1.9894458e-05,2.0627379e-08,8.516734e-09,5.1208563e-06,6.0222395e-05,4.5817748e-07,8.126035e-07,0.9955478,1.0870306e-05,1.5581927e-07,1.7813592e-07,0.0037044757,3.2559175e-08
Panc-AdenoCA,6.938754e-08,1.1079228e-09,4.9715183e-08,3.7004901e-09,9.064057e-12,4.99779e-07,0.0015684952,1.7692885e-08,1.4021955e-08,6.804157e-08,8.256332e-09,4.064692e-06,1.4047593e-07,1.0458058e-09,4.362065e-09,8.693387e-09,6.7061308e-09,0.99813265,5.1710696e-08,3.166678e-08,1.2073095e-08,0.00029365215,2.5459682e-08,1.8208624e-07
Kidney-RCC,1.736575e-07,6.4554784e-10,1.0398167e-06,6.067763e-06,8.198177e-11,3.5075996e-07,4.6794447e-08,5.2183844e-09,1.8798353e-05,0.9999211,4.5314334e-07,1.3027319e-06,3.403669e-09,3.902006e-09,1.5355246e-08,2.8410014e-07,6.550444e-06,1.6613269e-05,5.839525e-06,7.0638916e-06,2.1102795e-10,4.861289e-06,4.7033e-08,9.3565295e-06
Liver-HCC,2.6970408e-09,7.0672584e-10,5.3578577e-09,2.3438343e-12,6.954041e-14,2.9605836e-09,1.0605175e-11,3.4642945e-11,1.1355432e-10,1.2580034e-07,0.99999905,2.9350744e-09,2.7170719e-11,3.7160504e-11,5.5505334e-09,2.810085e-09,2.1689425e-11,1.6166096e-10,7.8717125e-07,3.4980663e-10,2.588326e-10,5.481159e-10,3.8843634e-08,5.3250064e-11
CNS-PiloAstro,0.0005720725,0.00906934,0.0016525871,0.43089843,0.52632177,0.00011812168,2.76766e-05,0.0029654892,0.0008110607,4.4959106e-06,0.00011033939,0.002264246,5.3792508e-05,2.4953437e-05,0.0002904026,0.013340812,3.9489845e-05,0.00045585004,0.0004720305,0.002256302,0.000573714,0.0017829856,0.0041996376,0.0016943992
Panc-AdenoCA,5.87141e-07,5.043976e-07,3.6558149e-07,1.3332443e-06,4.9323923e-09,2.7230635e-07,6.2203426e-06,1.2120535e-07,7.4078383e-07,1.3132906e-06,2.500366e-07,0.00016358105,1.4051011e-06,2.0796578e-09,1.0672654e-07,3.2148398e-06,1.4588798e-06,0.9996469,4.5087785e-07,7.4047304e-05,8.258691e-09,8.726311e-05,7.1736054e-07,9.152054e-06
Lymph-CLL,8.7455854e-05,2.3694943e-06,0.0003691193,7.1167624e-06,6.981275e-06,0.00010213077,2.2013894e-07,1.2670254e-05,0.00012990869,2.5381732e-05,0.0011791728,0.00016565576,4.4158836e-07,0.0013509468,0.96278554,0.0011775529,1.4537895e-05,5.4225103e-07,0.031953193,2.3969029e-05,5.2896543e-05,1.948618e-05,0.00052834256,4.477733e-06
Kidney-RCC,0.0017872883,7.00074e-05,7.3734714e-06,0.0013564386,4.185221e-08,2.1794901e-06,1.6942663e-07,7.3734573e-06,0.00046384535,0.9821101,7.633217e-05,2.1064463e-05,1.2896406e-07,1.9534177e-06,1.4003449e-06,0.000101454534,8.077037e-05,1.7375458e-05,0.007034303,0.006606623,2.1044264e-07,0.00018299562,5.3993517e-05,1.670094e-05
Eso-AdenoCA,1.7265974e-24,2.153197e-34,3.893406e-27,3.1002977e-33,0.0,4.920212e-17,0.9999956,1.2784343e-21,3.4825108e-28,7.1826905e-25,1.8672644e-27,1.0249117e-18,7.622861e-27,7.640756e-22,2.8884306e-24,8.267787e-34,1.6986375e-30,1.1329835e-15,1.2703521e-25,7.333759e-30,9.357994e-25,4.3562814e-06,6.95478e-31,3.247194e-22
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Liver-HCC,3.9078588e-11,4.177177e-12,6.244728e-11,5.3485377e-14,3.659172e-16,1.3096055e-11,1.22161396e-14,4.599838e-13,1.120571e-11,2.0209596e-09,1.0,4.466581e-09,2.3066965e-13,1.2725231e-14,2.1082694e-10,3.155981e-08,9.406401e-11,6.402854e-13,1.2919285e-11,2.0228937e-11,2.069252e-13,3.1039035e-10,8.657751e-11,1.2280731e-11
Breast-AdenoCA,2.2407877e-13,0.99891996,7.569268e-15,1.20802725e-11,5.6207483e-25,5.888338e-17,6.474695e-19,7.791737e-14,6.2291056e-10,1.4195872e-10,2.2580555e-14,4.0895828e-10,9.0174795e-10,1.5926057e-18,3.3926607e-21,2.2188809e-09,4.9063703e-05,1.00245354e-10,1.3675399e-16,3.5033887e-13,5.1452394e-15,7.6766745e-14,6.177486e-13,0.0010310148
Lymph-BNHL,1.4199282e-10,2.8454964e-14,1.0261795e-09,1.3880426e-12,1.9839548e-14,4.459457e-10,6.9628656e-14,1.7195305e-09,2.0355834e-10,2.1850841e-09,1.3100361e-11,1.8240519e-10,4.5949718e-14,0.9686148,0.031385183,7.863617e-12,1.9018932e-11,2.813244e-16,4.50159e-09,8.297639e-12,4.4169282e-10,1.3540531e-09,5.33152e-11,2.8061449e-11
CNS-PiloAstro,0.48200202,0.01880514,0.0015893761,0.0013546387,0.2684905,0.0006475396,0.0003413487,0.0008581685,0.009715265,0.00044775358,0.015077614,0.011280172,0.0002976206,0.00019338499,0.033922475,0.010118816,0.00040230068,0.0071551674,0.0021973934,0.0758393,0.00074661116,0.05405795,0.0034553437,0.0010040775
CNS-Medullo,0.00011935148,0.000966518,0.00015037639,0.98212576,0.012404332,2.142093e-06,7.304547e-07,1.8141734e-05,6.716191e-05,5.487739e-06,1.603065e-05,7.4346e-05,1.3827794e-06,1.6347068e-06,4.4892447e-05,0.0006228635,9.921198e-06,5.5159203e-06,1.3514593e-05,0.0029950156,1.2617593e-05,1.8917151e-05,2.7867869e-05,0.00029554628
Breast-AdenoCA,6.186474e-10,0.9999999,2.9016414e-12,1.9630673e-09,5.3330092e-15,9.050058e-13,1.1830078e-15,3.146127e-10,1.1920544e-11,2.7903801e-12,2.2614673e-10,1.0199334e-07,8.060269e-10,5.5165707e-14,2.2507876e-13,1.3618099e-08,8.401517e-11,9.864118e-12,4.5291045e-12,1.8777552e-08,1.4184844e-10,1.6274901e-12,2.934545e-09,5.765669e-10
Lung-SCC,2.394879e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.180346e-35,0.0,0.0,0.0,0.0,0.0,1.5342287e-38,2.6603478e-33
Panc-AdenoCA,4.4821067e-11,3.0214273e-12,2.1933554e-11,9.767719e-11,2.8712208e-14,1.5327212e-09,2.359247e-08,3.6905954e-11,5.299512e-09,3.4302703e-11,9.863118e-12,2.0623808e-08,5.73443e-11,1.09033144e-13,8.894585e-13,1.2551955e-10,1.1198291e-11,0.99999964,3.7815562e-10,1.0660726e-08,2.0237784e-13,3.21348e-07,1.0859953e-10,5.361102e-09
Panc-AdenoCA,1.0093295e-20,1.9166962e-25,1.5188346e-20,1.3907945e-24,4.069818e-31,6.6897467e-18,4.87782e-10,1.767772e-25,3.695831e-22,8.721239e-20,3.8224573e-21,2.0267794e-14,1.3712324e-19,4.0681828e-26,2.6067637e-25,1.4963977e-23,1.6129155e-21,1.0,5.1005948e-21,1.6458768e-20,6.3601413e-25,3.6468766e-11,2.9207112e-22,3.0312189e-19
Prost-AdenoCA,0.0011234313,0.0014315951,0.00090259523,0.014113675,0.0030038601,0.00026930677,3.471387e-05,0.0012691233,0.004590373,0.0016738024,0.00020435305,0.004493753,0.0003245442,6.689781e-05,0.00072437985,0.005988546,0.0005599928,0.0018354778,0.0007375724,0.9520228,0.0007018507,0.00043426247,0.0014794332,0.00201351
Kidney-RCC,6.856278e-09,1.0795768e-11,6.55504e-11,8.841363e-09,5.6289035e-16,9.9926505e-11,3.7208507e-14,5.125858e-09,1.2760451e-07,0.99999464,2.1411408e-09,2.6928259e-08,1.6754452e-12,1.2205089e-13,1.7454245e-11,1.4555884e-08,1.6838854e-10,6.837231e-11,4.87761e-09,5.194624e-06,5.4327047e-14,8.037732e-11,1.8834474e-09,3.8144543e-10
Liver-HCC,5.6408857e-07,6.404524e-09,6.2665237e-07,1.8582914e-10,1.4545445e-10,5.204811e-07,2.2242448e-10,1.5572524e-09,2.1747912e-08,2.0920719e-07,0.9999192,4.933745e-07,1.6531675e-10,6.9528534e-09,4.2809666e-06,3.385414e-07,4.6255164e-09,3.4583092e-10,7.350278e-05,3.2735404e-08,1.9147274e-08,3.5981756e-08,1.3521364e-07,2.3050855e-09
Lung-SCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4214996e-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eso-AdenoCA,1.99619e-18,7.707349e-24,5.510015e-19,3.0947696e-25,7.734019e-35,1.505051e-11,0.98952264,1.3084914e-15,4.292362e-21,9.144416e-20,8.308852e-21,3.67808e-15,6.961179e-16,8.4323735e-18,6.1300235e-21,2.1439798e-24,6.091866e-20,6.0064267e-06,3.35656e-18,7.5126884e-23,5.2865555e-18,0.010471385,8.947787e-22,3.1488216e-14
Liver-HCC,6.9506055e-20,5.4414205e-19,1.5399034e-17,1.29273405e-23,4.411764e-25,4.4064353e-16,2.2746077e-23,7.238574e-21,1.2010938e-20,3.47839e-17,1.0,4.466548e-16,4.0397958e-23,7.756032e-20,1.29264e-16,2.2182668e-15,1.3249216e-22,1.1047028e-20,4.830253e-13,2.9470035e-20,4.8496557e-21,7.512194e-18,2.7178733e-18,2.569557e-22
Stomach-AdenoCA,3.230183e-11,1.9422135e-14,1.4923366e-11,1.2026356e-14,6.148327e-21,1.8823193e-05,0.005303949,2.1882856e-09,8.450257e-12,4.5003054e-10,2.6664571e-12,1.3088827e-07,3.174422e-13,9.012955e-09,1.7107373e-11,6.557275e-15,8.5865295e-14,1.4876341e-06,7.003482e-11,3.5671748e-12,3.8065724e-11,0.9946755,7.7305444e-15,1.5921346e-09
Panc-AdenoCA,1.1278431e-13,2.2051211e-16,6.0504275e-15,3.8804858e-16,5.77268e-21,1.3755693e-13,1.6979255e-08,1.5937985e-18,8.673113e-13,1.915933e-13,3.7451038e-16,3.9228562e-10,6.46661e-14,7.740016e-19,2.9382077e-17,3.6769004e-16,6.2991374e-14,1.0,7.453343e-16,3.1185638e-12,8.8178687e-16,1.7613042e-09,1.1751861e-15,5.7552455e-13
Liver-HCC,5.4178624e-22,8.030968e-23,2.3946166e-21,1.7990003e-29,5.4541832e-33,2.1892847e-19,5.1098103e-27,1.972666e-23,7.643777e-26,6.1058e-21,1.0,7.072785e-20,1.3203061e-28,1.077584e-24,8.936741e-21,1.8245258e-19,1.3198894e-26,4.6645327e-26,3.210302e-18,2.6780812e-21,3.1033413e-25,6.1591467e-18,2.2019936e-24,4.054041e-25
ColoRect-AdenoCA,5.5688787e-11,9.506168e-13,1.2645232e-08,6.8072965e-12,2.0882146e-18,0.99985313,9.262891e-09,8.832739e-07,1.2647451e-08,8.6283297e-10,1.0126793e-12,4.445196e-06,1.966486e-12,1.6268001e-06,9.026605e-11,2.9264712e-11,8.121489e-14,5.369882e-06,4.828782e-06,2.1016e-07,5.473976e-10,0.00012932929,6.037387e-12,4.1891193e-09
Stomach-AdenoCA,7.8861246e-22,9.2579214e-35,2.5012108e-28,1.4987067e-35,0.0,9.0951145e-20,8.645567e-07,6.090595e-24,2.6715494e-28,5.029271e-31,1.9034027e-27,3.2704108e-17,2.1478084e-25,9.483677e-22,3.764982e-24,1.0769231e-36,2.5734956e-24,2.8818656e-20,3.1218296e-30,3.2315145e-28,5.2660015e-26,0.99999917,3.2695286e-30,3.9664837e-21
Head-SCC,3.5023093e-09,4.1458073e-08,7.962747e-10,1.4313944e-09,2.5487287e-14,1.0773957e-07,2.430003e-09,0.99997866,8.3843743e-10,1.4020724e-11,4.677086e-10,3.1836018e-09,8.4293487e-07,4.4348134e-09,9.983189e-12,1.6300895e-09,4.064575e-11,1.9076407e-09,8.7580365e-10,1.885042e-07,3.6965822e-08,1.082036e-06,2.9456987e-07,1.8749624e-05
Skin-Melanoma,6.4326094e-10,3.9533767e-09,1.5497001e-10,1.4659075e-12,6.201273e-19,1.6070592e-10,4.9291273e-14,1.0993678e-09,6.1958866e-10,1.6780278e-13,1.6951295e-12,1.4776281e-11,4.5110714e-11,3.9306305e-10,4.251452e-10,2.9608208e-11,9.126252e-11,7.414429e-14,4.4269886e-13,9.627987e-13,1.0,2.2523287e-10,6.0367857e-13,7.5312874e-11
Panc-AdenoCA,0.00022303268,0.008682108,0.0012272889,0.010237239,5.566055e-06,0.0018503809,9.2596376e-05,0.0025438785,0.0059424555,3.5280988e-05,6.170166e-05,0.046555977,0.00038185372,4.0774336e-05,0.00048596354,0.016808648,8.2562874e-05,0.85039073,0.0031847588,0.037995104,0.0009851115,0.0046467185,0.005598489,0.0019418828
Eso-AdenoCA,0.0,0.0,0.0,0.0,0.0,6.7615256e-35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.813064e-37,0.0,0.0,0.0,2.4254193e-17,0.0,0.0
Prost-AdenoCA,1.1779234e-05,7.0695933e-06,2.3578832e-06,2.7577005e-05,6.33262e-07,1.5046321e-06,3.7132082e-08,4.770922e-07,7.339127e-07,1.7785511e-06,3.0441397e-06,8.469648e-06,6.6720126e-08,1.0140573e-07,9.299179e-06,4.6671626e-06,2.5879996e-07,4.3310225e-05,1.3244772e-05,0.9998543,1.268959e-07,6.1835985e-06,1.0363739e-07,2.824316e-06
Ovary-AdenoCA,1.5135326e-10,2.5857311e-15,2.6199664e-11,2.0781631e-13,5.94846e-19,1.7351593e-12,2.0444542e-09,2.5791053e-12,3.620184e-09,3.5591244e-10,1.4399514e-10,2.4499803e-11,1.4826914e-09,2.3084098e-12,2.3247303e-13,5.972756e-11,0.9999999,3.5286312e-11,1.2896037e-12,3.0254663e-11,2.231572e-10,1.2744913e-09,5.9610992e-12,1.743381e-07
Liver-HCC,1.1120209e-21,1.0959141e-19,1.9263885e-23,9.791321e-33,0.0,6.4040465e-22,3.5624402e-32,4.283599e-27,6.014966e-22,3.8904857e-26,1.0,6.002383e-22,1.0163102e-29,1.3515667e-25,7.06201e-25,9.993977e-23,2.9450804e-21,2.7166674e-28,5.0843013e-19,4.5674923e-27,4.637981e-22,1.0875013e-20,1.0164175e-24,4.6269444e-26
Lymph-BNHL,2.6108242e-09,6.5263754e-12,7.86632e-09,5.773849e-12,9.8768304e-14,6.05063e-08,9.153259e-13,1.39757805e-08,5.090768e-09,1.983459e-08,4.5858222e-08,1.6406884e-09,5.1520236e-13,0.9978313,0.0021679883,1.9924357e-10,3.375448e-10,6.652878e-15,8.576154e-09,1.3242721e-10,1.1873473e-08,4.924298e-07,6.938312e-12,1.15827e-09
Uterus-AdenoCA,0.0022948573,0.019751677,0.00021464897,0.0018312347,3.8644643e-07,1.0684369e-05,2.9414903e-06,0.0005249015,0.001515686,8.5262174e-05,3.0038343e-06,0.0027109098,0.005077835,2.1620417e-06,3.149679e-06,0.00020017466,0.07963056,0.0003300404,2.473282e-06,0.00402369,0.0008577926,3.366675e-05,0.00015002188,0.8807422
Liver-HCC,1.8410471e-11,2.9920018e-09,2.1273816e-12,6.244915e-16,1.1883614e-18,1.4310741e-11,3.72182e-15,6.47366e-13,1.7826887e-12,1.1271775e-11,1.0,7.780756e-10,4.2137423e-14,4.9410346e-14,6.824596e-13,2.523018e-10,4.1889672e-13,3.353242e-13,8.4703394e-10,1.2271272e-11,8.190984e-13,1.413515e-10,2.5783788e-11,4.007958e-13
Lymph-BNHL,0.0,0.0,2.3213303e-37,0.0,0.0,1.4539738e-33,0.0,3.3753733e-32,2.197413e-38,5.818086e-37,0.0,0.0,0.0,1.0,5.031268e-17,0.0,0.0,0.0,1.4503952e-33,0.0,8.457886e-34,9.979848e-37,0.0,0.0
Kidney-ChRCC,9.3697633e-07,0.00013571595,2.8968418e-06,1.886179e-05,5.2834297e-09,4.384159e-07,2.0029728e-11,3.5400072e-07,0.99845886,2.614251e-05,1.5170029e-07,0.00017580525,2.7426509e-08,2.419864e-08,1.1696186e-06,1.813552e-05,1.1113432e-06,6.640869e-07,0.0010612332,1.9934298e-05,1.1823149e-06,9.876915e-07,7.527252e-05,1.5834217e-07
Breast-AdenoCA,1.6414609e-22,1.0,4.401102e-27,6.2335126e-24,0.0,4.1533e-25,2.935978e-32,5.6213646e-14,1.5142369e-18,9.4965905e-26,2.0937165e-31,3.856693e-18,6.966809e-17,1.9468629e-27,3.7260884e-34,4.983347e-23,2.824303e-22,7.5443636e-24,2.9628025e-23,1.2452346e-19,1.422112e-21,3.4191396e-23,5.6018946e-18,3.1519377e-16
Lung-SCC,1.4712236e-35,3.9729948e-38,2.17065e-33,0.0,0.0,0.0,6.103743e-31,7.114034e-17,0.0,0.0,0.0,2.6003758e-34,1.0,0.0,0.0,0.0,1.2486274e-32,2.6389086e-34,0.0,0.0,1.9243809e-33,0.0,4.233645e-27,1.1683852e-26
ColoRect-AdenoCA,2.2421815e-15,6.4028275e-21,2.7404888e-12,3.8972615e-17,3.250413e-25,0.99998844,1.7290427e-10,1.6814495e-09,1.2752341e-11,5.9062776e-12,1.7853663e-16,3.162194e-11,4.5176567e-19,3.4019547e-07,7.552104e-14,1.2247435e-16,1.5639623e-17,1.2239106e-11,2.5187264e-08,1.079202e-14,2.1650372e-12,1.1245234e-05,2.0790082e-16,3.0416572e-10
Prost-AdenoCA,6.587701e-08,1.0377972e-07,1.4788348e-08,4.917925e-07,1.5609096e-08,2.777986e-09,4.4073833e-10,9.329261e-09,3.673624e-07,5.550205e-08,1.39227145e-08,1.1363546e-07,1.792857e-09,2.1000629e-10,1.00738955e-08,2.387382e-08,1.1704104e-08,5.13939e-08,1.3438878e-08,0.99999845,2.1068602e-09,6.962327e-08,3.6764238e-09,1.601252e-07
Prost-AdenoCA,0.002100785,0.00055601227,0.0049828403,0.0010846781,0.0034756386,9.5251606e-05,6.704207e-06,6.0004753e-05,0.0045337877,0.00041648376,0.056843866,0.00092790707,1.3795341e-05,7.916184e-06,0.0029034037,0.0026388047,0.00012729637,0.00014988326,0.022418285,0.89273065,8.905868e-05,0.00017869951,0.003424269,0.00023397405
Panc-AdenoCA,2.2450692e-08,7.213505e-09,3.082271e-07,3.248885e-08,3.457808e-11,1.6466543e-06,9.844623e-05,1.6821399e-06,3.7661442e-07,7.4468386e-07,2.9645316e-08,5.5471064e-06,6.116581e-06,1.1952612e-09,5.3758265e-09,1.8607992e-07,7.998432e-09,0.99983764,2.6830169e-06,1.7489076e-07,3.9589594e-09,4.1006413e-05,1.5315825e-06,1.8111504e-06
Ovary-AdenoCA,2.8351424e-05,2.6402713e-08,3.5146677e-06,2.005156e-06,6.841722e-12,5.015776e-08,1.4124202e-10,2.697903e-08,4.857247e-05,4.1763371e-07,2.6555792e-08,2.8787045e-07,2.9510536e-06,8.823099e-08,1.4096541e-09,5.7639716e-07,0.99746406,2.2270822e-07,3.251835e-08,2.927076e-07,8.5895e-08,3.351946e-07,2.2895767e-07,0.0024477288
CNS-Medullo,0.0019373754,0.00023130664,0.00326549,0.9531614,0.023119621,0.00017696526,4.367271e-05,0.00016118448,0.0004302346,0.0003949339,0.00039063365,0.00051902287,3.4377645e-05,6.3401836e-05,0.0016369296,0.0025363998,0.00019173433,0.00023311102,0.005702243,0.004486903,0.00018665873,0.0002642688,0.00061001244,0.00022212595
Lymph-CLL,4.836466e-14,1.5063796e-21,3.2911467e-13,4.6373668e-17,3.0618502e-18,6.810552e-14,6.46869e-20,4.4637613e-14,6.129032e-14,1.3282594e-11,3.332904e-16,7.5360135e-16,4.7135486e-21,0.8685785,0.13142143,1.5509202e-16,1.297638e-16,4.4357753e-23,2.4364443e-11,3.138685e-17,6.48974e-15,1.349986e-13,2.9415146e-15,3.5116107e-16
Ovary-AdenoCA,1.3537706e-10,8.5706225e-12,7.1636086e-11,5.316061e-12,2.7000176e-18,1.8392948e-13,4.2660116e-13,6.5063835e-12,4.551485e-08,1.5363451e-10,5.2736092e-14,2.9212779e-09,1.2509977e-09,1.473931e-10,6.942604e-13,1.1137996e-11,0.99999666,2.8258507e-11,5.9397886e-12,5.630502e-13,2.8156285e-11,3.0870764e-11,2.0081669e-11,3.33117e-06
Panc-Endocrine,0.006465999,0.00074759347,0.0028018893,0.00050473894,0.05299167,0.0003005577,4.3284144e-05,0.0001062039,0.0023650448,0.0007142409,0.038784456,0.0006618269,3.199487e-05,9.811582e-05,0.06575439,0.0025340796,0.00013513009,0.00028902187,0.7509763,0.00044028522,0.00011829577,0.00066206936,0.072410926,6.190136e-05
Panc-AdenoCA,4.8602504e-09,3.382414e-11,2.7336953e-09,1.3236627e-08,1.3460723e-12,9.0109886e-10,2.774388e-06,3.1802064e-11,2.0304716e-09,3.4916997e-08,2.9826894e-10,1.2655038e-06,2.0515907e-09,2.3911537e-12,2.5403768e-10,4.009571e-09,6.919149e-09,0.99996734,1.6393844e-09,2.037042e-06,1.9479806e-12,2.6641046e-05,4.658559e-10,3.048746e-08
