,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
Prost-AdenoCA,2.9710595e-10,0.007935611,2.4044295e-08,0.00019416018,3.7145295e-10,2.1586604e-09,3.152145e-09,2.2158156e-07,4.4880367e-06,3.8985813e-14,5.453091e-13,1.1167958e-07,3.3248483e-13,1.2836396e-12,4.6792865e-11,6.822081e-09,7.8393386e-10,4.5253984e-08,2.0169043e-08,0.99186534,1.3101812e-08,6.576417e-09,6.6023803e-10,1.7990049e-08
Panc-Endocrine,2.5869465e-06,2.0724753e-09,1.1530065e-06,3.9259942e-07,1.5190543e-09,9.016719e-09,1.1347311e-12,2.225844e-08,3.9175828e-07,7.725962e-07,2.063195e-05,3.5715302e-09,1.7684073e-12,2.6863285e-09,1.8520137e-06,1.4273986e-08,2.4067102e-09,2.7670422e-10,0.9999713,1.8101153e-09,1.2719656e-09,5.9566047e-10,8.511471e-07,3.835107e-09
CNS-Medullo,2.8196682e-08,1.9702899e-08,0.0002746178,0.999718,1.7853129e-06,2.3704176e-11,1.5200277e-14,4.8824077e-11,3.4873867e-07,8.791563e-18,2.0520338e-13,3.4977417e-11,2.6307174e-19,2.9744e-15,3.8427378e-13,1.0744319e-09,7.491486e-12,2.111929e-13,5.148553e-06,1.2281638e-09,1.5483384e-10,5.417268e-13,4.889688e-10,7.4450586e-13
Head-SCC,0.0,1.0,0.0,0.0,0.0,1.7146927e-38,0.0,5.185378e-24,2.6035235e-33,0.0,0.0,1.3906325e-28,3.364201e-33,0.0,0.0,0.0,2.8115607e-25,7.1406205e-33,0.0,1.0102684e-37,1.1937206e-29,3.9762606e-35,4.170307e-38,1.3219204e-18
CNS-Medullo,0.0001186547,0.00043881693,0.0052051474,0.93515325,0.04768615,1.282036e-06,7.3071654e-08,1.2526812e-05,0.0077707684,5.050194e-12,4.448321e-09,1.6398953e-05,8.655983e-12,2.4810916e-09,1.7539004e-06,0.0006568204,2.75143e-07,3.7944287e-07,0.0011980735,0.0006396975,7.2590533e-06,5.2956767e-07,0.0010919475,2.3570729e-07
Panc-AdenoCA,2.9036534e-22,1.0769464e-14,1.3779409e-20,7.1725606e-22,1.0270925e-29,9.628107e-11,0.91291183,8.621382e-15,1.8871915e-19,8.1160654e-26,1.2355822e-22,3.4088902e-08,1.1108823e-14,8.901152e-25,1.7377109e-22,1.1317964e-26,1.8381467e-17,0.08682001,3.514259e-18,5.515158e-19,4.2068613e-21,0.00026811706,6.256359e-20,1.0156538e-13
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CNS-PiloAstro,5.3694316e-10,4.3742163e-11,1.1092015e-06,0.00018376052,0.99981517,5.581653e-14,3.5744985e-15,3.7000843e-11,8.336381e-10,8.1839436e-24,2.0405196e-17,9.0671654e-13,7.7097565e-22,2.1418271e-16,2.324262e-12,1.1917939e-10,3.8169674e-16,3.158528e-16,6.1022265e-10,3.4813734e-08,9.380079e-12,4.638673e-14,5.687304e-10,6.290958e-15
CNS-GBM,8.2145743e-07,7.869466e-08,0.97838116,0.00840784,2.0240744e-08,1.7247796e-08,1.2668639e-14,4.3771906e-10,2.4778262e-07,2.1506742e-12,9.150841e-09,4.543485e-09,1.1745344e-15,5.9522776e-11,2.7696478e-09,8.973839e-11,9.81822e-10,1.2242281e-12,0.013188139,1.5215676e-11,2.169496e-05,8.7365445e-12,4.705793e-11,1.0284893e-09
CNS-Medullo,2.8784764e-06,6.058243e-06,0.0026385193,0.99104697,2.1969214e-05,3.1430724e-07,2.380072e-10,2.8244074e-07,3.2972526e-05,5.7270005e-10,6.9068896e-08,2.8037604e-08,6.8784757e-13,4.702448e-09,6.1255065e-08,4.1997496e-06,3.6444685e-08,1.7544305e-09,0.00623334,1.13447095e-05,9.2298313e-07,2.8197729e-09,9.366596e-08,5.4761003e-08
Liver-HCC,5.2766984e-07,3.0482029e-06,7.3403385e-08,3.7743693e-08,5.142211e-12,6.813142e-08,9.184225e-11,7.436957e-08,6.438553e-09,3.168996e-05,0.999874,5.2527618e-08,9.158664e-08,3.3637346e-09,1.0579749e-07,2.0248862e-10,2.693436e-06,2.0033102e-08,8.599713e-05,9.169759e-09,3.3196543e-09,4.8476714e-08,4.434958e-09,1.4411152e-06
Prost-AdenoCA,3.6275838e-13,6.3252045e-08,8.143862e-11,6.780782e-07,2.1208582e-11,1.4465306e-12,1.6255183e-13,2.0313642e-10,3.3384262e-10,3.530217e-15,2.2149263e-14,4.0089638e-13,3.560615e-18,1.1034113e-12,9.826986e-12,1.2010822e-11,1.1638895e-14,6.628235e-13,2.9016658e-09,0.99999917,9.858256e-13,4.1475428e-13,6.175328e-14,5.195939e-12
Breast-AdenoCA,0.0011086486,0.28960422,0.0060360716,0.12363191,0.000151343,0.0009968274,0.00018043155,0.0064202007,0.21990877,0.00021104234,0.00026860993,0.0080889035,8.6487335e-06,2.4263956e-05,0.00033257873,0.009720024,0.001963523,0.008601865,0.04588904,0.26486388,0.00062937086,0.0010682084,0.008474844,0.0018167752
Lymph-BNHL,6.696243e-14,1.0223397e-16,1.8683006e-13,9.7139035e-17,2.6682554e-17,6.0397976e-14,5.6696805e-17,6.9348863e-12,1.0739767e-16,1.14354234e-10,4.1640717e-13,4.0473542e-15,2.1195747e-17,0.99999964,3.009024e-07,3.0677155e-15,2.5908648e-15,9.0760355e-17,3.6151422e-11,2.712435e-14,3.9148714e-14,3.6847166e-14,6.3427204e-17,3.1197187e-11
Stomach-AdenoCA,7.720439e-12,5.501151e-10,4.4638325e-13,1.4426257e-12,4.3351738e-18,1.0348041e-05,0.12376579,8.610753e-08,4.557477e-13,5.786371e-15,2.5529377e-12,1.704743e-06,1.6054741e-09,9.699669e-11,7.663398e-12,1.1366814e-16,1.6513381e-11,7.0231783e-07,6.182858e-10,2.3547189e-11,1.0041804e-12,0.8762213,1.7781725e-13,7.6766824e-08
Liver-HCC,1.4971562e-06,1.4500367e-06,3.5881925e-07,1.9711846e-08,5.602993e-12,3.0255805e-07,2.298269e-10,9.403517e-07,2.5837005e-08,0.0015638302,0.9976076,9.1124804e-07,3.9244688e-07,1.1093431e-07,1.3651133e-06,4.730489e-10,2.8767133e-06,4.3191807e-07,0.0008137325,2.2103102e-08,5.7428133e-09,4.484753e-07,1.4721313e-08,3.673962e-06
Liver-HCC,2.5533194e-13,3.5570583e-12,6.8977335e-14,5.606478e-15,1.6436736e-21,4.2522057e-14,8.066258e-20,3.1489365e-14,7.2297035e-17,2.0643294e-12,1.0,1.8542659e-15,2.4826797e-14,3.674797e-16,6.144316e-14,4.493284e-20,5.198271e-13,3.5788143e-16,3.5244985e-09,1.03352e-15,1.2558645e-17,5.8396747e-15,1.12066e-16,1.2061953e-12
Liver-HCC,6.467394e-08,4.4474115e-07,2.2492786e-08,6.5204286e-09,1.5800496e-12,8.922983e-09,1.5805657e-11,1.24257244e-08,7.680946e-10,1.4303273e-06,0.99998665,5.8928853e-09,1.2064118e-08,1.0594905e-09,4.6718142e-08,1.267622e-11,2.0205415e-07,2.1154203e-09,1.1056219e-05,2.3568494e-09,2.2804048e-10,7.368151e-09,7.6895945e-10,1.5661152e-07
Liver-HCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188381e-25,0.0,0.0,0.0,0.0,0.0
Kidney-ChRCC,0.00031497193,0.009365446,0.0008760041,0.0006086652,5.2891733e-06,6.4793036e-05,1.0446709e-05,0.00080939295,0.94033486,8.6713237e-07,5.342624e-07,0.0071632033,1.0887609e-06,2.1250398e-07,1.0431447e-05,0.00042019255,0.00030350787,0.0021894977,0.0020318776,0.00017054255,0.00032001824,0.0001655334,0.034742873,8.962765e-05
Stomach-AdenoCA,5.460034e-08,7.394915e-05,1.3660808e-07,4.0750282e-07,1.3192108e-11,0.09619661,0.17593233,0.00014365827,1.5082712e-07,1.7686021e-11,3.227832e-08,0.0010360115,3.3489866e-06,8.6212335e-09,2.6553295e-08,1.734232e-11,1.5500397e-08,0.007511089,1.1371769e-05,2.4431733e-06,1.7091554e-07,0.7189545,2.09628e-08,0.00013357212
Ovary-AdenoCA,3.977214e-06,2.2089681e-07,1.8949677e-08,2.5613955e-10,3.452493e-13,3.5447318e-08,1.7314594e-09,4.668703e-09,8.158834e-09,4.8925773e-07,4.175209e-08,5.112913e-07,1.0827631e-06,5.006855e-10,6.3376654e-10,1.9085911e-07,0.99900097,1.3063566e-08,1.1448986e-07,5.039238e-10,1.2733738e-05,9.3944595e-07,1.8991206e-09,0.0009786126
Breast-AdenoCA,3.925702e-06,0.9385348,3.922992e-06,0.00044013897,2.3325843e-07,5.029287e-06,1.29420305e-05,0.00017063037,0.00020896245,6.695277e-08,1.8508888e-07,6.337696e-05,5.3876033e-07,3.2492302e-08,1.5422926e-07,1.8319519e-06,3.7895465e-05,3.0788204e-05,5.6989124e-06,0.060349494,3.0694977e-05,2.1762738e-05,5.4530633e-06,7.146044e-05
Prost-AdenoCA,3.722792e-08,0.006638396,4.8357293e-07,7.186694e-05,2.8956713e-08,2.7674307e-06,5.1995985e-06,1.0936533e-05,0.00020614028,3.334218e-09,1.1198676e-08,1.6103297e-05,2.8400253e-09,9.082814e-09,3.5013895e-07,1.4402194e-06,2.3330888e-07,0.0004707799,8.397263e-06,0.9925568,1.6803857e-07,7.902442e-06,1.4066764e-07,1.7744575e-06
Kidney-ChRCC,8.578369e-06,4.2819214e-05,0.0014436961,0.002730532,3.6063415e-05,1.1869943e-06,2.386456e-08,4.10958e-06,0.99059886,1.9057292e-11,1.3902735e-10,6.851241e-05,5.133468e-12,2.2381712e-09,5.3486183e-06,0.0026743335,5.0132104e-07,6.111909e-06,0.0022378578,2.0276406e-05,2.8030903e-05,8.2708596e-07,9.214298e-05,1.18296605e-07
Uterus-AdenoCA,0.0042447248,0.15195777,0.0016584159,0.0034245239,1.5176543e-05,0.0060006506,0.00090765255,0.018351916,0.005397311,1.8616247e-05,7.154859e-05,0.012968403,0.0013094369,1.3372601e-05,8.140219e-05,0.00059581647,0.023861606,0.004083354,0.0026407295,0.011331162,0.028506719,0.011109503,0.0030519653,0.70839834
CNS-GBM,1.0202306e-12,3.7382004e-21,1.0,7.660759e-09,1.0697642e-11,6.4947113e-20,1.1302276e-27,1.6633794e-20,2.882205e-15,2.3491635e-26,8.1782636e-20,2.451144e-19,2.0617214e-30,1.8090424e-20,3.0466036e-18,4.7814836e-22,1.8728007e-20,9.7209055e-26,3.383257e-09,3.117021e-25,1.4974609e-14,6.152341e-24,1.1347948e-18,2.403199e-22
Panc-AdenoCA,5.033078e-12,2.378525e-07,1.0282167e-09,3.0294828e-10,3.471711e-13,2.9853996e-07,3.1946345e-06,4.0264588e-08,1.2473275e-07,6.536678e-14,3.3754286e-12,3.7509797e-06,2.9412306e-10,1.0210657e-13,2.23768e-11,6.461417e-12,4.66146e-10,0.99999094,8.752967e-10,5.578841e-08,2.3152336e-11,1.4047391e-06,6.1262315e-09,3.0466656e-09
Panc-Endocrine,0.005763673,0.0002686394,0.0013038391,0.0025419584,0.00015023802,0.00010869726,1.518784e-06,0.00055212586,0.0012915304,0.004047749,0.011402565,7.460124e-05,1.5148884e-06,3.7282178e-05,0.0016216587,0.0013166325,0.00014500384,7.4240584e-06,0.96483475,0.00018360262,0.00018832624,3.2333694e-05,0.003736615,0.00038771605
Panc-Endocrine,6.42928e-21,1.6891894e-23,1.1760192e-15,2.6163062e-13,9.92e-26,2.5993054e-24,2.134905e-37,8.9573135e-21,8.595126e-06,2.7125323e-36,2.1438958e-32,1.3908218e-21,0.0,1.3092367e-34,7.316825e-22,1.8485185e-19,1.8403726e-32,1.9459935e-26,0.9999914,6.1734002e-24,1.5757527e-24,1.3858122e-28,9.983334e-16,9.957086e-32
Prost-AdenoCA,8.679951e-05,0.002817703,4.8364862e-05,0.0016825586,0.00010401934,1.5610842e-05,3.4741977e-05,0.00042123918,0.0019696725,1.0974799e-06,8.062497e-07,0.00010361894,1.3858521e-07,5.648585e-06,6.513742e-05,0.00072002877,8.865826e-06,8.7432905e-05,0.0003136625,0.9912457,2.25795e-05,6.579195e-05,0.0001298871,4.888935e-05
ColoRect-AdenoCA,2.6278548e-07,1.5824771e-05,2.7633776e-06,2.5972208e-06,3.0414792e-11,0.986616,2.5013163e-05,6.187093e-05,6.0372366e-07,3.7786507e-09,2.3296385e-05,0.00019381661,2.7455894e-07,2.6750897e-06,1.6984134e-06,6.146562e-10,3.1893148e-08,0.0003350157,0.003176866,2.0200612e-06,1.6553462e-06,0.009344406,2.9815585e-08,0.00019324795
Liver-HCC,7.667036e-15,1.6530644e-14,1.2291023e-14,5.245462e-16,2.7263722e-22,5.258989e-15,1.0877787e-21,1.8368064e-15,8.4068094e-18,6.263325e-11,1.0,7.428304e-17,4.355994e-17,1.9037353e-15,7.7576574e-13,3.2402559e-21,1.1955206e-14,2.8226195e-17,4.923777e-08,4.2687602e-17,4.292253e-19,2.5135478e-16,1.6381177e-18,3.6818937e-14
Eso-AdenoCA,7.1704535e-06,0.00023770564,2.330562e-06,1.2795222e-06,9.837222e-09,0.004236931,0.78891736,0.0007697643,5.121384e-06,9.886438e-07,2.051151e-06,0.015145494,0.001254807,7.11283e-07,1.5442729e-06,9.92774e-08,2.3471917e-05,0.017663337,3.6464884e-05,9.034501e-06,7.2421667e-06,0.17054003,9.654569e-06,0.0011274022
ColoRect-AdenoCA,4.984875e-07,5.4537668e-05,3.0455474e-06,5.1728553e-06,1.5775231e-10,0.93126106,0.0022298633,0.00016689114,1.2481379e-06,3.413915e-09,3.8680946e-06,0.0010213202,7.1421905e-06,1.8178e-07,2.0566141e-07,1.3380205e-09,3.6070546e-07,0.00699897,0.00039679726,2.378802e-06,1.813837e-06,0.057257257,2.2924772e-07,0.0005870542
Liver-HCC,1.4342598e-09,2.0565643e-09,2.7710858e-09,4.1437595e-10,1.564623e-13,8.810083e-10,6.983068e-14,5.8762856e-10,4.410628e-11,1.3424963e-07,0.99993575,3.7527308e-11,2.3456547e-11,2.6782765e-10,6.448085e-08,1.6985313e-13,8.958796e-10,2.6909535e-11,6.404429e-05,7.954765e-11,2.2028315e-12,9.176352e-11,4.6732448e-11,2.3379387e-09
Eso-AdenoCA,3.2874444e-13,3.50731e-10,1.8376742e-13,1.8018348e-13,2.8208679e-19,3.40744e-05,0.77705157,9.4241726e-09,1.6181854e-13,1.9143707e-16,1.4139418e-13,1.960562e-06,1.0430947e-09,5.6124095e-14,9.46867e-14,7.808662e-18,3.4052904e-12,3.4405308e-05,1.1602934e-10,1.4897595e-12,2.259852e-13,0.22287798,4.8102083e-14,4.3467605e-08
Panc-Endocrine,1.4771583e-10,1.5699214e-10,2.0665436e-08,7.193587e-08,1.6298796e-15,4.4081677e-08,1.9413846e-17,1.3299154e-09,8.715085e-09,1.9518775e-13,2.0407491e-09,5.0711766e-12,7.076682e-17,1.8646263e-14,4.7451095e-13,5.6053866e-15,1.3888935e-13,1.735741e-13,0.9999999,1.721258e-13,2.6779323e-10,1.0980354e-12,2.0769517e-12,7.279822e-13
Panc-AdenoCA,2.9748037e-07,5.2839925e-05,2.4009923e-06,1.2333959e-06,7.1643176e-09,0.00048746736,0.010768068,9.49424e-05,1.0488464e-05,3.826054e-08,3.0010216e-07,0.0016075091,1.9458475e-05,3.7392777e-08,3.5389283e-07,6.873676e-08,5.490745e-06,0.9806276,6.6611155e-06,9.052078e-06,5.4045546e-07,0.0062415996,7.552202e-06,5.6028464e-05
ColoRect-AdenoCA,8.06762e-08,8.382516e-05,3.6576855e-06,1.2044864e-05,3.9573228e-10,0.9695888,0.000255122,0.00013164303,1.0475643e-05,3.3279915e-10,5.675384e-07,0.00014229513,3.4686707e-07,5.3127476e-08,2.405365e-07,8.6102997e-10,6.3536284e-08,0.020759655,0.0005162521,1.6281523e-05,9.194758e-07,0.008419427,2.2462221e-07,5.8140573e-05
Lung-SCC,3.665931e-11,2.5890456e-10,5.1148917e-20,4.2590585e-25,1.3322712e-33,7.340835e-15,5.39887e-16,4.334029e-08,2.2922718e-21,4.0353957e-14,1.5993935e-14,4.5547787e-07,0.99994135,4.00528e-23,1.7273873e-23,2.1967477e-23,6.775693e-12,2.2356937e-17,3.653046e-15,2.9950654e-19,4.837938e-12,7.180728e-13,3.628207e-19,5.8119833e-05
Stomach-AdenoCA,4.5362696e-16,8.2454626e-14,1.5401114e-17,4.131924e-18,2.5241756e-26,1.8817163e-08,0.007988758,1.4793159e-12,1.1061477e-18,4.85392e-21,1.3693443e-16,4.8289454e-08,6.3271095e-13,3.4324345e-16,7.544517e-17,1.0183523e-23,1.6954505e-14,6.540414e-10,1.0954176e-13,3.250208e-17,8.8658396e-17,0.99201125,3.1341447e-19,4.2996186e-11
Panc-AdenoCA,1.5537814e-06,0.00040504604,6.9574785e-06,5.0854837e-06,4.5089745e-08,0.0020296727,0.066179305,0.0006449311,4.913642e-05,1.580433e-07,7.1083315e-07,0.0029672333,6.668344e-05,4.290801e-07,2.7467845e-06,3.1224312e-07,1.203987e-05,0.88813245,2.1313062e-05,0.00019939156,3.2282971e-06,0.038966965,1.7468145e-05,0.00028721534
Liver-HCC,2.7628698e-22,6.816946e-21,1.527465e-25,1.3966659e-29,0.0,4.5124546e-27,2.8393959e-36,1.2011955e-26,5.7649487e-31,3.1210586e-11,1.0,1.3326103e-23,5.779064e-23,5.3160734e-29,3.4942286e-25,8.693769e-35,7.126474e-17,1.302299e-27,3.7693834e-16,1.2803375e-30,1.9158296e-29,2.0654736e-25,9.273389e-32,2.304816e-19
Kidney-ChRCC,3.610363e-05,0.004111004,0.0006791861,0.0014719132,5.7407055e-05,6.2244086e-05,1.8216168e-05,0.0003076744,0.94104797,4.778238e-06,1.1726762e-06,0.0015694725,9.796969e-08,2.0720406e-06,0.00033519746,0.008076945,5.899855e-05,0.0015683712,0.005098109,0.032445196,6.7507026e-05,7.1218856e-05,0.002859499,4.970735e-05
Stomach-AdenoCA,0.0060753524,0.020486247,0.0043538273,0.0049358387,0.00044984135,0.060427457,0.18965414,0.02567438,0.004443333,0.0011815949,0.0044482686,0.055323813,0.012621415,0.003516223,0.0041597197,0.0006525076,0.0065144403,0.062747374,0.016060574,0.0074424352,0.0032487572,0.4771242,0.0032228297,0.025235476
Head-SCC,8.614477e-07,8.9133817e-10,5.952648e-11,5.5195327e-12,5.066561e-13,1.9561092e-07,6.587124e-10,0.9999405,8.279611e-11,2.8140616e-05,2.7534588e-06,5.422569e-09,5.101542e-06,1.712982e-05,1.2315861e-08,4.880363e-12,7.750741e-11,1.1540269e-10,1.9800973e-06,9.698415e-08,7.441342e-11,6.3169004e-08,9.527071e-10,3.1174898e-06
Head-SCC,5.2739847e-07,4.377786e-07,4.6675936e-12,1.4848067e-12,3.3260026e-15,7.784504e-09,1.5652228e-09,0.99878806,3.2357172e-10,8.3936566e-11,2.222038e-10,1.0274742e-08,0.0011872925,2.4452512e-12,5.970931e-13,4.93615e-13,5.066157e-10,2.2113243e-10,7.6020585e-09,2.856656e-09,1.2002337e-08,2.1667654e-08,1.9904986e-08,2.3531584e-05
Liver-HCC,5.5760047e-10,4.805059e-09,2.7586225e-10,7.299897e-11,1.2566497e-15,1.9336024e-10,3.0699947e-15,4.3569665e-10,6.61419e-12,2.645578e-07,0.9999832,1.469649e-11,8.998636e-12,2.4697059e-11,2.9159724e-09,7.986751e-15,1.5272003e-10,7.326871e-12,1.660084e-05,3.5803954e-11,2.8000405e-13,1.6414049e-11,1.7038271e-12,6.552606e-10
Panc-AdenoCA,1.3217227e-06,0.00034861633,3.761175e-06,1.1843316e-06,1.0214279e-10,0.0005414352,5.5785422e-05,9.592016e-05,6.510455e-05,0.00013703,1.03437205e-05,0.028143734,1.5973586e-05,3.6952116e-08,4.6674066e-07,3.7743962e-07,0.00021610582,0.9648496,0.0003742216,1.332692e-05,5.4670073e-07,0.004876201,3.848005e-06,0.00024513702
Kidney-RCC,0.0024425117,8.358126e-05,8.090558e-05,2.566993e-05,3.8182898e-06,3.735473e-05,2.946741e-06,0.0005640487,0.00014953638,0.97441417,0.007884061,8.54222e-05,6.220622e-05,0.0001508799,0.00029675793,0.000115898416,0.0009330519,3.0299403e-05,0.011435824,4.0357787e-05,8.235438e-05,5.957985e-05,0.00017003453,0.0008487695
Prost-AdenoCA,2.680897e-08,0.00019963532,3.5723957e-07,0.00012977245,3.530673e-08,1.9126033e-07,1.3789865e-08,4.2474767e-06,1.2635119e-06,6.6731274e-09,3.9217415e-08,3.3632073e-08,9.468619e-11,7.0346125e-08,1.7358839e-07,7.27764e-08,4.996969e-09,4.0787203e-08,1.1566117e-05,0.9996519,5.293763e-08,7.138008e-08,4.5062385e-09,4.995092e-07
CNS-Medullo,2.7014837e-06,0.00034946596,0.0007333813,0.9988317,2.9858502e-06,4.65078e-08,4.055055e-10,1.9867991e-07,2.5020347e-05,6.5283564e-13,7.711333e-10,9.019685e-08,4.3666261e-13,1.961913e-11,7.563481e-10,2.5678953e-06,1.217037e-07,1.6397885e-09,3.55832e-05,1.2932912e-05,2.7724925e-06,5.0665836e-09,3.6642217e-07,1.02537584e-07
Panc-AdenoCA,3.1934626e-09,8.756918e-06,2.4510559e-08,5.4967058e-09,1.07002185e-11,6.1365445e-06,0.00084156013,5.664715e-07,4.3839907e-07,3.107264e-10,1.3307561e-09,0.00050472014,6.16529e-07,3.8802087e-11,1.3617477e-09,6.447303e-10,8.8303005e-07,0.9983158,6.1625414e-08,1.387801e-07,8.704076e-09,0.0003188176,1.8369093e-07,1.2336055e-06
Liver-HCC,3.7924746e-16,4.390663e-16,7.6970106e-16,1.7470506e-17,1.1938517e-23,5.1659714e-16,1.0834375e-23,2.6147232e-16,3.0344697e-19,8.72184e-12,1.0,6.19574e-19,4.3362602e-19,7.670601e-16,7.068818e-13,4.3692775e-23,4.2838824e-17,1.905766e-19,2.8176835e-08,3.6310665e-18,1.0573486e-20,5.084498e-18,9.677682e-20,2.5836805e-15
Prost-AdenoCA,0.0042516156,0.019930419,0.002143617,0.009026828,0.0109291375,0.00038789265,0.00072248036,0.0062559964,0.14035532,7.7034765e-06,8.425057e-06,0.0049521793,2.2160277e-06,8.013072e-05,0.001955442,0.018838616,0.00023244291,0.002977628,0.004280381,0.763329,0.00039472428,0.0037898084,0.004732291,0.0004156951
Liver-HCC,7.393253e-09,7.908131e-09,4.2292134e-09,2.562027e-10,3.638798e-14,2.6812619e-09,1.2568001e-12,1.7888226e-09,3.8031914e-11,3.2141318e-07,0.9999964,1.4200854e-09,4.174054e-09,4.5804538e-10,9.422016e-09,4.5132967e-13,2.4312065e-08,2.9709152e-10,3.2111675e-06,7.309258e-11,1.3630895e-11,3.3383103e-09,3.6485887e-11,3.453135e-08
Panc-AdenoCA,2.3690034e-06,0.00024810966,3.5340334e-05,1.6632206e-05,1.9052302e-07,0.00058976025,0.00050620694,0.00023860497,0.0003466451,6.145668e-07,2.9311682e-06,0.002867074,1.947215e-05,2.413104e-07,3.1475768e-06,2.3336304e-06,1.8797253e-05,0.9938154,6.46897e-05,7.8692574e-05,4.6297146e-06,0.0009622945,0.000111039946,6.48014e-05
Eso-AdenoCA,2.953714e-33,5.7159574e-25,1.2362613e-33,2.7338748e-34,0.0,2.5764156e-16,0.99999225,1.3999512e-22,4.6553253e-33,0.0,1.1014115e-36,3.5856582e-17,8.0210964e-26,1.212548e-34,7.42147e-34,0.0,2.3255484e-30,2.909737e-13,3.7660397e-28,3.3607953e-29,2.4912375e-32,7.801189e-06,8.1296765e-35,3.3106344e-22
Liver-HCC,8.838328e-27,3.1068678e-27,3.7892325e-25,3.3915768e-29,0.0,6.8625093e-26,0.0,2.8673936e-27,4.8293007e-33,5.2598933e-22,1.0,1.4300472e-31,4.662135e-32,7.701935e-26,3.5320122e-22,0.0,8.127249e-30,5.763535e-33,6.274917e-13,1.0659248e-30,3.6356502e-35,4.9764333e-30,8.656543e-34,7.0295925e-26
CNS-Medullo,2.1724023e-07,1.3164084e-06,0.00035401425,0.99772733,0.0018407741,2.318387e-08,1.05920724e-10,4.0499188e-08,3.0561416e-06,2.0950733e-14,4.6026719e-10,5.9940946e-09,1.7511605e-14,3.859614e-11,3.8489514e-09,2.819739e-07,8.1721785e-10,2.0369106e-10,6.0191112e-05,1.2496062e-05,5.54959e-08,6.7181877e-10,1.7073707e-07,9.40074e-10
CNS-Medullo,1.980987e-10,1.227873e-05,4.1910975e-05,0.99992454,1.17005214e-07,1.714009e-10,2.8883135e-13,1.5058493e-09,1.4614959e-05,2.4420568e-18,3.761648e-14,2.668436e-10,4.980589e-18,2.8888779e-15,5.733644e-13,9.392577e-09,1.6495973e-11,2.157442e-12,4.4184185e-07,6.070603e-06,6.2205125e-09,2.2880417e-12,8.754089e-10,3.897485e-11
Panc-AdenoCA,2.8852764e-12,4.2376982e-08,3.1822756e-10,2.7649867e-11,2.5198512e-14,1.3662509e-07,4.712595e-06,1.5560447e-08,1.0895522e-08,7.1850586e-14,2.5867646e-12,8.365643e-06,6.740425e-10,3.0641197e-14,4.404332e-12,8.039264e-13,8.2388435e-10,0.9999821,5.273463e-10,5.69392e-10,1.0565544e-11,4.579214e-06,1.3451447e-09,1.2844693e-09
Lymph-CLL,1.3820965e-09,4.9147296e-12,6.438269e-09,9.320703e-12,3.0234324e-09,2.5375084e-11,6.6128575e-13,7.550058e-10,4.6372094e-11,1.2587139e-08,5.7846916e-10,5.2894863e-12,4.3538125e-15,0.06001136,0.9399881,5.991539e-10,2.1604578e-12,1.2414775e-12,4.6818772e-07,1.2838924e-08,1.2037805e-10,3.3989374e-11,2.6806644e-11,5.603027e-10
CNS-Medullo,0.0014230696,0.00026979196,0.0052479976,0.53781664,0.00013197528,6.034607e-06,3.365334e-08,0.00015820761,0.0011803492,4.0557326e-05,0.0003173929,2.6409418e-06,1.2657747e-09,9.239871e-07,2.0051137e-05,0.00023635422,4.1626736e-06,3.8750403e-07,0.44968843,0.0033233194,2.5582272e-06,7.0700247e-07,0.000111532914,1.6821778e-05
Stomach-AdenoCA,6.0579084e-09,3.2457317e-06,3.393813e-09,1.5892024e-08,3.6849888e-13,0.0064628827,0.27200112,1.24919425e-05,7.383588e-09,5.6063825e-12,2.325415e-09,0.00013417903,6.545041e-07,1.0911647e-09,1.7131889e-09,1.9407095e-12,1.0492353e-08,0.0014377563,7.272313e-07,8.805564e-08,3.2701102e-09,0.71991897,1.1669192e-09,2.7757911e-05
Liver-HCC,4.0961382e-17,7.059668e-17,7.793324e-17,1.4266831e-19,1.1568624e-27,1.1092687e-18,1.4114775e-26,1.8137005e-19,3.7654197e-22,1.826766e-14,1.0,3.309262e-20,7.1186924e-20,1.0725226e-18,2.2748849e-16,6.427185e-26,2.2200266e-16,1.7086874e-21,6.1636814e-11,3.8939253e-21,1.9305607e-22,1.1978731e-19,5.540356e-23,3.645407e-16
