,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
Ovary-AdenoCA,0.0029335956,0.064152375,0.001965561,0.09127679,0.00013783555,0.0034062774,8.9529356e-05,0.00078398903,0.001720996,0.0010850041,0.004732376,0.0041884743,0.00667997,0.00067825755,0.00074223155,6.259999e-05,0.6022859,0.006149954,0.005884787,0.18085165,0.0036506995,0.0038004282,0.0004150667,0.012325684
Liver-HCC,1.1080671e-19,2.543956e-21,1.4978548e-22,5.2332626e-19,1.3757517e-30,1.4978151e-14,3.698666e-22,6.7196644e-20,2.7485166e-25,2.0283791e-23,1.0,2.0298364e-21,5.153542e-27,6.5591075e-17,1.8761544e-20,4.4878616e-24,1.3002912e-23,2.2023301e-16,1.5617228e-22,9.501973e-22,3.0956284e-20,4.6901025e-18,4.2243047e-27,1.2643219e-21
CNS-PiloAstro,0.000298387,4.597732e-05,0.0004965688,0.000880151,0.9769007,7.0856527e-06,1.3631823e-05,2.4814544e-05,0.00014479089,5.748384e-06,0.003687558,0.00019512529,2.8446227e-06,5.234587e-06,0.00025648053,6.867051e-05,7.952048e-06,3.2135104e-05,0.00036344092,0.01481427,4.179678e-06,0.00022398657,0.0015082695,1.19794395e-05
Liver-HCC,1.0135564e-05,0.0005852269,3.271081e-08,7.4382715e-06,7.5679174e-10,9.683158e-05,8.902763e-07,2.0195139e-06,5.353415e-07,9.034841e-05,0.9987925,5.716292e-06,2.7179536e-07,6.2810744e-07,1.065153e-05,3.7382573e-08,2.5831445e-05,0.00019653542,1.31667e-05,3.601085e-05,1.07693495e-05,7.1836484e-06,6.8904546e-07,0.00010643087
Kidney-ChRCC,0.031475484,0.031812336,0.020061262,0.04964186,0.05748843,0.0039001808,0.002024723,0.005626779,0.26339307,0.0049621784,0.023727134,0.008219111,0.00043559255,0.0043083294,0.021105403,0.0039415006,0.012146913,0.1857943,0.022222212,0.12892368,0.0021510825,0.014366548,0.09876576,0.003506143
Panc-Endocrine,0.19277526,0.022579644,0.0026267434,0.007883032,0.022131212,0.0015711574,0.0025813046,0.0005147595,0.033994682,0.0581119,0.020895243,0.0058386796,0.00025212188,0.0008563038,0.038336955,0.042909484,0.017433872,0.046072666,0.3833322,0.017808896,0.0020443574,0.009939026,0.0680747,0.0014358214
Liver-HCC,8.677214e-25,1.1898774e-24,1.1556065e-25,6.5895016e-25,5.8387437e-36,2.0012132e-20,3.200852e-24,2.0469722e-23,2.6576782e-27,5.095239e-24,1.0,1.4175425e-26,2.1131053e-28,1.2057809e-20,5.33655e-23,1.3547399e-27,2.044317e-25,2.6889807e-23,3.8650958e-29,2.6930033e-24,1.1221136e-25,9.361579e-23,3.3764954e-31,3.432307e-26
Panc-AdenoCA,2.1061633e-13,6.912237e-16,3.753507e-15,1.510012e-17,5.7327306e-20,3.5609655e-09,0.0023928112,1.3095274e-15,1.754698e-20,5.325794e-14,2.4984595e-14,3.8495434e-09,5.9415596e-13,2.2351654e-15,1.1504179e-18,2.2514932e-15,1.7503081e-10,0.99760497,1.1033464e-16,1.0921459e-14,2.2759214e-16,2.090516e-06,7.596376e-19,3.358041e-13
Kidney-RCC,1.8532859e-07,0.00019179187,2.0915711e-09,9.72244e-07,1.8563102e-11,4.0040446e-05,2.6825655e-08,7.229515e-05,5.6027748e-06,0.9990138,7.2149895e-05,7.2329635e-07,1.9103118e-10,4.595495e-07,1.3267181e-08,1.615791e-09,0.00010132576,0.00017846971,8.523814e-05,9.4284456e-05,1.2088295e-06,3.393622e-05,1.2983153e-06,0.00010618494
Stomach-AdenoCA,0.045521036,0.011392003,0.0019822628,0.06153223,0.020469215,0.0042219125,0.009261217,0.042415675,0.026567535,0.0001631433,0.015434178,0.030999368,0.0002880308,0.0008644605,0.0008800304,0.0117774615,0.003757644,0.043316375,0.11083582,0.042975873,0.0004381046,0.06433822,0.4475973,0.0029709667
Lymph-CLL,0.014758521,0.00013555694,0.00024579573,0.00010161813,0.00059889065,0.00092505966,0.00016558601,0.000104180035,0.00038510773,0.0015027814,0.043236252,0.00047148624,1.8033641e-05,0.02013317,0.87128407,0.0014658144,0.0003223846,0.008175485,0.030333867,0.0006897885,0.0014864886,0.0011886732,0.0021948302,7.6489894e-05
Prost-AdenoCA,1.3178558e-10,2.4859062e-08,4.141115e-09,2.753578e-09,3.6584367e-11,7.63307e-08,1.7689197e-10,6.340862e-10,4.3689924e-10,9.1438515e-08,3.1368266e-08,1.3270277e-09,4.1060322e-11,3.0279843e-08,9.341741e-10,1.9584256e-11,7.128832e-09,1.942081e-07,1.5479461e-10,0.9999987,2.2103844e-10,8.564141e-07,7.865667e-13,1.4719351e-08
Stomach-AdenoCA,5.916669e-11,1.1140639e-06,2.2008381e-11,4.9278803e-10,4.823553e-13,0.003041232,0.0035415571,7.1139454e-09,3.0027155e-14,7.0277234e-10,3.30178e-09,2.2484234e-07,1.6801021e-08,8.5141916e-10,9.226282e-11,1.1313509e-10,9.254735e-06,0.006774032,6.288566e-10,1.44478e-07,4.4559346e-11,0.9866325,3.1899275e-12,1.9750455e-09
Kidney-RCC,1.5085867e-07,3.9856386e-05,7.454693e-09,1.0172755e-06,2.457802e-11,3.2424698e-06,2.0528443e-09,3.712985e-06,7.633033e-09,0.99971026,4.942177e-06,8.829649e-07,3.0593805e-10,6.8143885e-07,7.030968e-09,5.1165774e-09,1.16838486e-08,0.00022737581,1.0005198e-06,5.408016e-06,3.0388485e-08,3.3165986e-07,1.2557674e-08,1.0226127e-06
CNS-GBM,2.138703e-13,1.2203471e-14,1.0,8.813154e-10,1.0461153e-12,3.0014826e-14,3.8881443e-17,2.1510844e-15,2.9052842e-13,7.808649e-17,2.2522062e-12,1.5157897e-13,2.567593e-14,2.6465885e-13,3.2263407e-15,1.3326005e-15,4.991124e-17,1.0320982e-14,5.6640656e-12,1.0375141e-14,1.1995608e-11,1.3181917e-14,2.9695199e-18,1.7997663e-17
ColoRect-AdenoCA,9.362831e-15,5.1807283e-14,1.0972592e-15,5.6594005e-12,1.514908e-17,1.0,2.2199571e-10,1.6219018e-10,3.6679644e-15,1.2989275e-16,5.9726633e-12,2.9977537e-13,9.111571e-15,4.461808e-11,1.6008272e-14,2.078603e-17,3.8899453e-14,3.0750446e-08,5.492924e-15,1.9289077e-11,3.2973956e-14,5.2261896e-08,2.433466e-15,1.6329349e-12
Thy-AdenoCA,0.019755194,0.02502569,0.0031048856,0.15455604,0.0070576654,0.03608319,0.003244921,0.047117993,0.006070588,0.0013043284,0.0052462695,0.019114118,0.0048474576,0.00411095,0.014732047,0.006598871,0.008132651,0.16276257,0.03915287,0.01960435,0.16906507,0.0057404423,0.20565301,0.03191887
Kidney-RCC,1.8914583e-06,3.4122326e-07,2.4176424e-07,8.700936e-07,8.553786e-09,0.0015885271,2.867475e-07,0.00045351495,2.1626568e-06,0.9968437,8.502525e-05,0.00014786345,4.7475535e-08,1.4657599e-06,2.4433836e-08,8.0358184e-08,5.217466e-06,0.00072109123,3.2830398e-05,1.2483435e-05,8.522654e-08,4.4392252e-07,1.9573139e-05,8.22525e-05
CNS-PiloAstro,0.00029154852,5.1404666e-05,0.0002685534,0.7574482,0.21872856,3.8203057e-06,3.250158e-06,7.139275e-05,4.4804938e-06,8.0542655e-08,0.000102834485,6.185407e-05,6.0803427e-07,3.628909e-06,9.2517585e-06,5.1554358e-05,6.855874e-07,0.00043205722,0.00011884508,0.022098487,1.8420203e-06,9.178908e-05,0.00013985316,1.5344982e-05
Liver-HCC,2.58326e-06,0.00023490927,1.3454775e-07,2.7887344e-07,2.1643357e-11,1.3863843e-05,3.6717648e-07,5.699434e-07,2.2591712e-08,5.6816257e-06,0.9993647,8.294924e-08,1.915285e-06,1.9018053e-06,6.0983747e-09,2.7006923e-09,2.5624668e-05,0.00018526439,1.2789126e-06,3.520463e-07,9.9985074e-05,6.0275284e-05,4.3415335e-10,3.246108e-07
ColoRect-AdenoCA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lymph-CLL,4.416486e-07,1.9981944e-07,5.4922527e-08,3.7043762e-08,9.410933e-09,8.705787e-08,2.683298e-07,5.424305e-07,4.734453e-09,1.899736e-06,1.0648336e-06,1.3124453e-07,1.6625643e-09,0.21546994,0.7844975,7.694064e-08,1.4474436e-07,9.602325e-07,3.9019216e-08,5.0983607e-07,3.65579e-08,2.6065149e-05,5.1738e-09,4.706661e-08
CNS-Medullo,0.00047731862,0.0018236251,0.0005421769,0.9678885,0.020347627,3.405822e-05,2.4752397e-05,0.0003538076,0.00016778885,3.0593914e-05,0.0001778585,0.00039026255,7.5632797e-06,1.2003039e-05,1.532538e-05,0.002338401,2.7258762e-05,0.0012943073,0.0007893311,0.0016431011,0.00011460946,5.976104e-05,0.0013784269,6.1540035e-05
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Prost-AdenoCA,1.1400216e-06,2.9900416e-06,2.8741502e-05,2.8450275e-05,4.162268e-07,2.3746318e-06,3.0402592e-07,2.9327694e-07,2.4616494e-07,0.00022024826,2.3014678e-05,1.9743509e-06,2.278313e-07,1.49318275e-05,1.136949e-06,4.3584478e-07,1.9718689e-06,4.5692805e-06,4.6977107e-06,0.99963975,1.9987701e-05,1.6900472e-06,1.0087205e-07,2.993658e-07
Panc-Endocrine,0.00047532842,0.03291334,5.374928e-05,0.00091847655,4.5431324e-08,0.18683882,0.0022297474,0.28751573,3.5730736e-08,4.861916e-06,5.722673e-05,0.0070220684,0.07996661,0.00063771877,1.2657261e-05,4.253488e-07,0.043968022,0.22866955,3.5842766e-07,0.0015778709,0.0006333827,0.12522095,2.2837192e-07,0.0012827524
Breast-AdenoCA,3.2661447e-09,0.9999982,2.9800617e-11,5.31332e-09,9.585281e-16,3.2051044e-09,1.8324204e-13,2.6268684e-10,5.4607664e-13,8.635283e-09,1.6630155e-08,8.8137904e-07,9.217773e-13,2.6323277e-12,6.6744575e-13,8.899421e-14,2.25185e-08,8.4078204e-07,7.603687e-11,4.037564e-11,4.1958312e-08,4.6416076e-08,5.8626555e-11,2.76209e-11
Uterus-AdenoCA,0.00014935173,0.0019036409,0.00013873533,0.0055221906,0.00013203382,0.007920703,0.00033794224,0.009539401,7.804681e-05,0.00016844002,0.00023383595,0.0012493327,0.00036585092,7.9507554e-05,7.491354e-06,0.00021143962,0.0076892455,0.014864348,2.3569546e-05,0.18695165,0.0003688387,0.0031416775,0.00019254698,0.7587302
Head-SCC,1.92649e-05,0.0023571535,2.804501e-06,0.00014058988,5.5544215e-06,0.002362628,1.916587e-05,0.9912396,0.0002300838,0.00016952553,0.00013029086,0.00085338944,6.5622453e-06,2.13751e-05,2.349115e-06,3.20632e-05,1.6998927e-05,0.00025565148,0.000517555,0.0002467196,4.715557e-05,0.00020964516,0.00094715576,0.00016655782
CNS-PiloAstro,0.00015194484,1.8033188e-05,7.3629517e-06,0.08929375,0.910178,1.0693565e-07,6.5219633e-06,6.3714533e-06,9.217358e-06,2.4627074e-08,8.4152925e-06,4.127507e-05,4.5627638e-07,6.211092e-08,2.7597576e-07,0.00021786317,2.8484633e-06,1.0710563e-06,1.6527923e-06,2.4299802e-06,1.7609652e-07,3.688061e-05,1.48269355e-05,3.4559338e-07
Lymph-BNHL,1.3782621e-12,3.765473e-13,5.821984e-14,5.038168e-15,1.317094e-17,1.2492411e-11,7.0229844e-15,8.452719e-13,9.001704e-16,6.764629e-14,1.6932899e-13,4.0689176e-16,3.172282e-19,1.0,2.8675416e-08,5.4402817e-18,3.625397e-15,4.229097e-14,1.1807002e-14,3.8071857e-13,3.4814487e-14,3.4736434e-13,6.358078e-18,6.8585698e-15
Breast-AdenoCA,1.7308134e-08,0.9969625,3.335406e-10,1.852469e-07,3.0504492e-13,1.7095339e-11,3.410519e-10,3.9606398e-08,2.1359242e-12,4.7235613e-07,9.851645e-10,2.944982e-08,3.7996097e-07,2.735948e-10,6.382821e-13,3.148075e-12,0.0030357365,2.2322251e-07,7.71209e-12,3.818022e-09,7.3731568e-09,1.965025e-07,2.4463714e-11,8.55801e-08
Panc-Endocrine,1.1529648e-13,3.3187261e-15,9.442529e-15,1.5434446e-12,2.1257898e-21,1.651072e-11,2.8827596e-19,5.2614245e-12,7.1228094e-08,5.771668e-13,1.2860027e-12,7.30389e-15,1.0441688e-21,2.1268578e-16,3.1636082e-17,9.751344e-14,8.4005e-24,2.4632452e-11,0.9999999,5.987084e-14,2.7205731e-12,1.0913247e-12,1.2481114e-12,3.1046307e-18
Panc-AdenoCA,1.4255274e-07,1.2404878e-05,4.359801e-07,5.987163e-05,2.3977478e-07,0.0070550125,6.5030836e-05,0.00012177581,1.8395762e-07,2.5107124e-07,1.1064971e-05,6.283412e-06,1.5996293e-06,1.7081622e-06,2.821313e-06,5.3488543e-06,1.113765e-05,0.9917144,7.027081e-08,0.00064258586,8.9260794e-07,0.0002689665,6.301309e-07,1.7126471e-05
Panc-AdenoCA,3.7669404e-10,1.6605335e-10,6.5223743e-13,1.0364931e-13,8.900335e-16,8.874364e-09,0.00035430968,3.2876618e-12,1.4158644e-13,9.6842855e-12,1.1227939e-09,3.1952098e-07,1.711235e-11,1.0094564e-11,2.1611903e-12,1.2355538e-13,1.7572876e-07,0.9996119,4.1245583e-11,1.7418936e-11,1.8372385e-12,3.3219352e-05,2.8860848e-12,8.714861e-09
ColoRect-AdenoCA,7.649849e-13,6.814761e-13,4.0815848e-13,5.3461494e-14,7.977766e-18,0.99999976,3.1315455e-08,5.0271672e-11,1.2786905e-14,2.4537013e-12,7.6502255e-10,1.0305372e-12,5.87121e-16,4.636675e-09,1.9944571e-12,5.806218e-16,1.8037478e-11,1.145729e-08,1.0376272e-13,7.774249e-12,1.3534947e-12,2.8099294e-07,2.0192912e-16,8.4040554e-13
Panc-AdenoCA,4.5683446e-05,6.4702785e-05,3.1280567e-06,7.77599e-05,2.3875791e-06,0.012776173,0.000697023,0.0015482665,1.16903275e-05,5.2182454e-06,1.34633665e-05,3.0930547e-05,0.00014419717,3.3705204e-05,5.5034012e-05,2.04944e-05,8.763316e-05,0.980877,1.3538365e-05,0.00015541891,6.594025e-05,0.0032124578,1.1198829e-05,4.6987865e-05
Head-SCC,1.0868651e-05,1.0506155e-05,1.4233466e-07,2.2883891e-07,1.8098072e-09,0.000557072,9.2812705e-05,0.9991148,3.6978244e-07,1.962199e-06,1.474835e-06,3.2241298e-06,6.2224417e-06,6.338289e-05,2.931642e-06,9.694256e-07,7.2183406e-07,2.2325537e-05,3.2338608e-06,1.4947946e-05,1.1424735e-05,5.779714e-05,8.8226653e-07,2.1644308e-05
Eso-AdenoCA,6.606122e-07,6.141895e-05,3.431263e-07,1.4476366e-07,1.7673832e-09,0.005165522,0.7828195,0.008644601,2.1310875e-08,1.9311443e-05,2.3454992e-05,0.00079037616,1.9181693e-05,3.2277246e-06,6.325731e-07,1.2772583e-07,2.7909546e-05,0.01557729,3.7067946e-07,9.928561e-06,2.638152e-07,0.18683329,6.4604095e-08,2.1934225e-06
Panc-Endocrine,0.010368205,0.0712193,0.014345969,0.021717563,0.00289628,0.016239502,0.0008320375,0.0024385005,0.0015521717,0.0115128495,0.08756212,0.0043657185,0.0014855718,0.01318236,0.010005278,0.0011352287,0.0366444,0.025846742,0.54910815,0.033921044,0.025262954,0.026071059,0.0069056693,0.02538132
Lung-SCC,0.0,2.2429789e-36,0.0,0.0,0.0,0.0,6.5237067e-37,4.5175183e-27,0.0,0.0,0.0,1.8568296e-36,1.0,0.0,0.0,0.0,9.959702e-35,1.9360171e-38,0.0,0.0,0.0,0.0,0.0,9.978054e-38
Eso-AdenoCA,4.4207753e-24,2.4371756e-26,2.2297302e-27,4.446181e-30,2.6239535e-31,2.078134e-09,0.9999801,1.2664725e-23,6.884692e-32,1.2363862e-28,1.4579852e-22,8.53415e-24,1.9473442e-27,8.356504e-19,2.587502e-25,9.659467e-25,1.4943477e-24,4.5076616e-11,1.2445187e-23,2.7115576e-23,8.811452e-28,1.9946494e-05,7.258349e-33,3.7002275e-23
Prost-AdenoCA,1.9310495e-10,2.724795e-07,6.7143757e-10,1.6068472e-09,1.5362574e-11,2.1851538e-07,4.4980447e-10,1.2009803e-09,2.0513156e-09,1.3074675e-08,3.11971e-08,2.3464784e-08,1.0644917e-11,2.9007598e-08,2.019354e-10,1.8891306e-12,9.245449e-08,2.7918054e-08,1.785493e-10,0.99999917,1.2267255e-08,6.990898e-09,9.061801e-12,9.030176e-08
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CNS-Medullo,6.7221335e-06,0.00022061837,0.00020742005,0.9950558,0.0024366642,1.901558e-05,1.2034009e-06,5.022903e-05,0.0001739937,1.1360321e-07,3.6680642e-06,8.248609e-05,1.1920403e-06,1.3711301e-06,5.111046e-07,7.003468e-05,2.4520832e-06,0.00020719979,4.0477166e-06,0.0013745821,3.414797e-05,8.50431e-06,5.8464043e-06,3.2288557e-05
Panc-Endocrine,0.004514529,0.03743307,0.0005486259,0.013304617,0.006700768,0.0008190553,0.00027159922,0.0021219146,0.0041489066,0.01692917,0.00928118,0.0033625923,6.969261e-05,0.002690882,0.030631559,0.038380254,0.0014281875,0.0014335695,0.40089977,0.0050514513,0.0052363384,0.00092267274,0.41318136,0.0006383066
Eso-AdenoCA,1.681995e-24,1.626336e-27,2.6655049e-28,4.926171e-31,6.394445e-32,4.1446402e-11,1.0,2.4977676e-23,7.2684765e-31,4.7067624e-29,1.3595885e-23,2.1794917e-21,1.02257334e-25,2.135745e-23,1.90635e-24,5.4806935e-25,5.175285e-22,7.866334e-10,2.2779536e-28,1.7592127e-20,2.8116036e-25,2.1899338e-10,1.038866e-34,4.7690554e-24
Panc-AdenoCA,0.00015293958,0.018536244,0.00049105653,0.01698713,0.00013587545,0.0049735387,0.0010496487,0.0034488926,0.0019756805,5.4684722e-05,0.00020686667,0.0031909973,0.00024077001,0.00067496,0.000170519,0.0023087617,0.00077726884,0.9339787,0.0012600387,0.0049574478,0.0025770396,0.0010793909,0.00044240273,0.00032916074
Panc-AdenoCA,0.00012484904,0.00096239976,4.8375703e-05,8.38029e-05,6.381231e-06,0.009317821,0.022158798,0.0012995705,7.801767e-05,1.352238e-05,0.00040620935,0.0015598647,1.9399993e-05,0.00017859854,0.00016002341,0.00024305689,0.0003653929,0.95724183,2.2691578e-05,0.00027330907,9.7756834e-05,0.0052587553,2.9950457e-05,4.963387e-05
Lymph-BNHL,4.935086e-08,2.3119211e-08,1.0264098e-08,1.1300548e-08,1.0026918e-09,2.2495781e-08,2.9566296e-09,5.726558e-08,9.63678e-10,1.7628873e-08,1.0680228e-07,2.2268487e-09,5.0209975e-10,0.9998604,0.00013868902,1.8681405e-09,5.498987e-09,3.647672e-09,3.7098946e-09,4.2468975e-09,2.4135957e-07,3.202894e-07,1.8117892e-10,5.4461085e-09
Panc-AdenoCA,6.9856724e-06,0.23480274,8.6776275e-09,1.395923e-07,9.474231e-13,1.0864278e-05,2.7010926e-06,0.00027930795,1.3056846e-10,7.100579e-05,6.7782366e-07,0.009037024,1.2242494e-06,1.1397691e-09,3.2416136e-10,4.797369e-10,0.018560126,0.737186,4.137699e-09,1.525934e-06,8.92852e-07,3.7348324e-05,3.7315144e-07,1.037599e-06
Head-SCC,5.778842e-16,1.7769114e-19,1.0853385e-19,1.1475152e-17,3.0318734e-22,4.6013566e-09,1.1417899e-11,1.0,5.561155e-21,7.4779735e-17,2.6781906e-12,1.6622022e-17,5.20563e-14,2.3627803e-14,5.673588e-13,1.4166881e-19,1.9534342e-17,1.3918764e-14,6.3264324e-18,1.66684e-14,2.0037054e-18,5.5616627e-14,7.134083e-19,1.5608938e-16
Uterus-AdenoCA,0.0092085,0.0591562,0.0015825559,0.0059346035,0.0006794879,0.06797925,0.0039280825,0.01715465,0.0009217077,0.023297934,0.0015506387,0.0035064344,0.0035281556,0.002917472,0.0006240394,0.00052850787,0.18296582,0.049630933,0.0025719677,0.08580614,0.00023071675,0.21294606,0.00040269137,0.2629475
Ovary-AdenoCA,2.031241e-10,1.1170778e-06,3.1181562e-13,1.7079279e-09,5.962877e-14,1.2611848e-07,6.1750133e-10,5.2744703e-10,1.1580104e-11,2.6912547e-10,1.8527788e-09,2.2773132e-10,3.0951037e-11,5.392727e-10,5.338448e-13,4.934014e-15,0.99995756,6.203718e-08,1.0661913e-10,2.953383e-07,2.6171998e-10,1.3765249e-08,3.2407854e-10,4.083719e-05
Kidney-RCC,4.914531e-07,0.00019756929,5.245716e-10,9.824475e-09,3.047511e-13,0.0001394628,2.7261787e-11,1.9924096e-06,6.249713e-09,0.9987968,7.58848e-05,5.302556e-07,9.092683e-14,1.6287437e-07,8.202555e-12,1.2008543e-10,5.8695395e-09,0.00074392324,4.2539268e-05,4.6503317e-07,1.948482e-08,9.720843e-08,6.1487995e-08,2.1607464e-08
CNS-Medullo,0.0004951184,0.00051776273,0.00020419758,0.99202615,0.003465747,9.7052e-05,8.048084e-06,3.4101024e-05,0.00016269233,8.74273e-06,0.00036745224,0.00015037485,8.22782e-06,2.6898448e-05,0.00010368827,7.105448e-05,0.00010478643,0.00018098325,0.00073741225,0.0007616036,5.4496457e-05,0.00016261198,0.000100063175,0.00015068709
Panc-AdenoCA,3.8223858e-05,7.3889128e-06,1.2941753e-05,0.0004318594,7.658184e-06,0.0011199621,5.251527e-05,7.538258e-05,3.633932e-06,6.8761234e-05,4.642441e-05,9.2588896e-05,3.9930505e-06,1.8346043e-05,6.885438e-06,9.318147e-06,0.00019572211,0.9969252,5.971949e-05,0.0005619302,1.433913e-05,0.00018975249,7.0812034e-06,5.0375926e-05
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Eso-AdenoCA,0.0,0.0,0.0,0.0,0.0,5.1187573e-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9499365e-38,0.0,0.0,0.0,5.8657374e-20,0.0,0.0,0.0,1.8994864e-13,0.0,0.0
Lymph-CLL,0.0020813202,0.0004463977,0.00040720357,0.0006546589,0.0010183135,0.0012059441,0.00014070162,6.4178756e-05,0.00051387015,0.00091216795,0.013157636,0.00017651962,1.8657749e-05,0.0026803561,0.96906024,0.0006631538,9.3061266e-05,0.0020299882,0.001112833,0.0007817298,0.00011318111,0.000534005,0.002037264,9.6648146e-05
Breast-AdenoCA,2.0619057e-08,0.9834811,8.242999e-10,1.4505881e-06,6.2083372e-12,1.8393854e-07,6.64329e-09,5.119618e-07,6.0314465e-09,2.773735e-06,3.5343643e-07,7.1748836e-08,3.4166055e-07,9.744969e-10,1.0512449e-10,3.7095435e-12,0.016511302,7.054223e-08,5.6423684e-09,1.2620914e-09,9.674401e-08,1.359383e-07,2.962661e-08,1.3864451e-06
CNS-Medullo,9.19538e-06,0.0014867989,0.00028456553,0.99520123,0.0004609909,0.0002748538,3.0629235e-07,1.770829e-05,0.00010456708,4.5139063e-06,2.6262536e-05,1.4903756e-05,7.9978395e-07,1.4841114e-06,7.701984e-06,5.8963997e-05,5.020205e-06,0.000114724266,1.646943e-05,0.0017261929,4.476804e-05,8.675055e-06,1.9909867e-05,0.00010936287
Prost-AdenoCA,0.0003942551,0.013486236,0.0002654563,0.008075749,4.76786e-05,0.0005903109,2.7829625e-05,0.00016069016,0.0001474732,5.4006945e-05,0.00074993627,0.00012948047,0.00016719638,7.7242395e-05,7.565612e-05,6.0425467e-05,0.00026819867,0.00039789084,7.771025e-05,0.9738743,0.00011822758,0.00013388267,0.0002748934,0.00034543633
Kidney-RCC,2.5064102e-05,0.00012846773,5.0049075e-05,4.360253e-05,7.8006826e-07,0.00010042377,4.1788104e-07,0.00033605317,0.00018748736,0.99793774,6.41417e-05,2.6807102e-05,8.966927e-07,7.545591e-05,2.5575979e-05,1.7157042e-06,5.2635532e-05,0.00026655663,0.00018596214,0.00023830488,9.587562e-06,7.998865e-05,5.8881265e-06,0.00015626136
Prost-AdenoCA,7.824407e-05,0.0032123143,0.0008010329,0.008399959,0.0021625278,0.0007322501,0.00016379927,0.0018052992,0.0005311048,0.00020357814,0.00053438824,0.00029817052,3.1696272e-05,0.00036401796,0.0011133417,0.00076540164,0.00031415094,0.0025468683,0.00016877495,0.97338176,0.00011570817,0.0011586205,0.0003278117,0.00078913156
Breast-AdenoCA,4.1161322e-05,0.9976163,2.906567e-07,4.716854e-06,2.2450513e-08,8.119396e-06,1.4045288e-06,1.9361243e-05,3.3645327e-05,4.4930525e-06,1.4475996e-06,3.090998e-05,1.0650182e-07,8.1403874e-07,1.3447898e-07,8.837781e-09,0.002111752,2.7348606e-05,1.6613416e-05,2.3283888e-05,1.0825174e-05,2.6563308e-05,4.317627e-06,1.636916e-05
Prost-AdenoCA,2.8155262e-07,0.00016516408,2.6542143e-06,0.00011176701,2.1075625e-06,3.737918e-05,7.8848245e-07,6.719217e-05,5.0971317e-05,9.840624e-06,1.2846202e-05,1.3046895e-05,8.756444e-07,9.279752e-06,1.0360083e-05,4.3986515e-07,1.9133054e-06,3.5474135e-05,3.0059655e-07,0.99944824,3.5070932e-06,1.1471581e-05,3.824269e-07,3.6552574e-06
Liver-HCC,1.4653656e-19,1.0231071e-19,3.5462978e-21,1.2680091e-18,1.2774367e-27,5.4843185e-15,7.6025567e-22,3.234714e-19,4.7786915e-23,1.07441335e-20,1.0,1.05009377e-19,1.4309145e-24,1.7476523e-15,5.7904845e-19,5.6370574e-23,2.0962994e-22,9.078038e-19,1.875402e-21,3.3982022e-17,6.5122296e-19,1.7048875e-18,7.213424e-24,2.3497175e-20
Eso-AdenoCA,6.967684e-20,7.868288e-23,1.8926244e-21,1.349926e-23,1.3631357e-25,4.010835e-11,0.9999174,1.4438431e-20,3.3429334e-24,1.2576607e-22,7.578162e-21,6.0780706e-18,1.5192712e-20,2.930285e-18,8.0855276e-19,1.8855353e-19,6.197305e-20,1.9072774e-08,4.0736823e-20,1.1503343e-18,7.637619e-23,8.256704e-05,4.4422492e-26,8.102571e-19
Panc-AdenoCA,0.0013287675,0.039489795,0.00017817308,0.0007701332,0.0008396191,0.14079125,0.0711677,0.024567395,0.00042209963,0.0032356759,0.0010237471,0.01535702,0.00042083653,0.00080144405,0.0025925862,0.0009863192,0.00898343,0.5727521,0.0012304793,0.048612524,0.0004584838,0.03490866,0.01021006,0.01887166
Liver-HCC,1.9477697e-19,3.3631196e-20,5.2392497e-21,6.370696e-20,2.2755057e-27,8.440857e-14,3.3650027e-22,3.677875e-20,1.1466334e-21,3.0917e-19,1.0,7.771636e-21,5.8812105e-23,1.9333523e-16,1.5254025e-19,2.3283986e-22,8.406737e-20,3.3944562e-18,1.1958956e-20,1.3851017e-18,1.2288608e-18,5.033029e-19,3.7928768e-25,1.5841721e-19
