,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
Liver-HCC,4.5133315e-35,7.71773e-33,2.0973734e-35,0.0,0.0,3.3377804e-32,0.0,6.528706e-31,2.4348414e-29,3.553185e-24,1.0,2.3410765e-26,2.679481e-36,3.5620635e-30,6.746606e-28,0.0,0.0,2.9186226e-26,1.4583618e-26,8.454778e-29,4.4441478e-31,1.4567335e-25,0.0,3.2062862e-34
Panc-Endocrine,0.00026440417,4.553596e-06,0.00012544659,1.2322871e-05,0.00016042218,2.0638223e-07,2.0603572e-07,1.3691896e-06,0.0024652514,0.00058207015,5.5540328e-05,0.0003459822,4.866096e-08,2.2201727e-06,9.468627e-05,9.936811e-06,2.3729633e-07,1.2321301e-06,0.9953395,5.8298316e-05,8.268538e-06,3.6940614e-07,0.0004672571,1.7489461e-07
CNS-Medullo,2.980518e-05,0.0065241433,0.002329433,0.9701863,0.0014731787,3.0630505e-05,6.636652e-05,0.0012624335,0.000947387,2.591555e-05,2.894915e-05,0.0020835728,0.00015256942,0.00013165383,7.347211e-05,0.0009016477,0.00040965347,0.00012361069,0.00011941086,0.0099709695,7.6911e-05,3.0375288e-06,0.00010782484,0.0029411654
CNS-Medullo,3.5157838e-10,2.517424e-10,4.4866088e-06,0.9999815,3.2482493e-08,6.918744e-17,5.545454e-16,7.369613e-14,1.1210164e-05,1.5154468e-09,9.521606e-15,9.0713264e-08,6.020061e-16,3.173631e-13,1.2805307e-12,5.623871e-07,1.05419916e-10,1.2211356e-13,2.0193938e-06,2.5247633e-09,1.3588276e-11,1.1130328e-19,5.5455476e-09,3.2760256e-11
Panc-AdenoCA,1.07147e-07,4.2103173e-05,2.970505e-10,1.0395115e-12,3.6404128e-18,9.530218e-09,6.3595486e-05,5.025949e-07,0.0012910205,3.3452256e-08,7.420397e-10,0.0033571357,0.0067992215,6.133094e-11,1.9535875e-12,8.615219e-10,0.00038640024,0.9332833,2.546899e-12,4.6644018e-09,7.7350386e-08,6.2458794e-06,1.8721523e-10,0.054770138
Lymph-CLL,4.2846747e-05,2.9500423e-05,1.14921595e-05,4.9468923e-07,3.387844e-05,7.011918e-08,1.4273751e-08,7.2320125e-07,3.1445604e-06,1.541763e-06,0.00040246517,9.5175776e-05,3.2842138e-08,0.0004442063,0.9940275,1.946793e-05,4.9357023e-08,3.8580318e-08,0.004204684,0.00024195686,5.9585153e-07,2.6305225e-08,0.000440017,3.044466e-08
Lung-SCC,3.0961841e-27,7.003602e-26,1.2197576e-34,0.0,0.0,1.2715724e-36,7.789955e-27,9.373958e-20,1.8211232e-29,5.065799e-32,4.7631695e-37,4.6409615e-19,1.0,8.74585e-37,6.231543e-38,1.4126123e-36,2.9821553e-25,1.9220127e-24,0.0,5.080712e-35,7.853053e-36,1.1415132e-30,1.11951e-32,1.254602e-22
Panc-AdenoCA,7.8756496e-10,6.651934e-08,1.2907471e-08,1.0365031e-09,1.5305999e-12,8.573321e-07,4.1345565e-06,3.787179e-07,7.2319193e-07,6.3454074e-08,1.412774e-06,0.00026744878,1.7126295e-07,3.5911848e-10,1.3958932e-09,3.166856e-08,3.211862e-10,0.999713,9.970226e-08,3.1465913e-07,2.726388e-07,1.0637834e-05,1.9117836e-10,4.9200384e-07
CNS-Medullo,1.30583585e-05,4.656026e-06,0.0001477387,0.997654,3.7118894e-05,9.643635e-10,1.1861699e-08,1.9279344e-08,0.00034323527,0.00015399183,2.1049762e-07,1.947483e-05,8.395112e-09,1.6320463e-08,5.410152e-08,2.0809408e-05,1.3302101e-05,2.5203093e-07,0.0015688004,1.5662828e-05,3.687632e-07,6.611906e-10,3.6496317e-06,3.6097827e-06
Breast-AdenoCA,2.0598712e-08,0.9999913,1.1636702e-09,3.777511e-09,3.78822e-12,1.3092626e-10,4.072134e-09,3.8895864e-06,1.8131855e-07,2.6449848e-10,1.8821986e-09,4.501136e-07,2.7421622e-06,8.8906994e-08,1.3243149e-09,5.128557e-10,5.728903e-08,8.826013e-10,8.165356e-11,3.4847574e-08,2.8902429e-07,3.7702969e-10,9.178249e-10,8.191017e-07
Ovary-AdenoCA,1.0631366e-05,3.024843e-06,1.7008083e-09,5.1342774e-09,4.76032e-12,6.441355e-11,1.1630071e-09,3.868431e-08,9.185727e-07,3.411613e-08,2.0765999e-10,3.190042e-10,3.744863e-06,6.5055294e-09,8.792994e-11,5.9222476e-08,0.99996877,1.2801402e-09,2.3716544e-11,1.8435145e-09,8.873469e-09,4.1766025e-11,1.0817138e-06,1.1778213e-05
Liver-HCC,5.34912e-25,7.1710425e-22,9.993553e-24,1.0732235e-31,2.4147485e-31,1.2530475e-22,7.007363e-28,8.772218e-21,1.3808152e-22,1.1898595e-16,1.0,1.326583e-18,3.8459688e-25,5.931169e-20,3.1666616e-18,8.565478e-29,4.515825e-29,5.8405093e-19,4.4911315e-17,9.406344e-19,1.2348638e-22,2.8326262e-19,1.1648067e-27,1.776595e-24
Head-SCC,1.3884275e-28,6.7703214e-29,2.5467382e-32,0.0,0.0,1.7885452e-21,3.842179e-21,1.0,3.480466e-29,2.081394e-34,2.922282e-30,6.6294794e-28,8.600555e-19,1.0734143e-19,6.3251564e-32,0.0,6.055426e-34,8.4560516e-33,5.847806e-32,5.2585275e-30,8.383728e-31,3.1341593e-22,4.345057e-32,2.2936063e-27
Kidney-RCC,1.0858795e-09,3.234268e-11,9.858328e-14,1.4033127e-12,1.2032312e-18,3.894809e-16,1.153277e-16,7.003159e-14,7.8530356e-09,0.9999993,4.6813975e-09,2.5737398e-10,1.0995211e-15,6.23681e-14,1.1339568e-14,6.621507e-15,2.1643505e-12,1.9182739e-11,7.026726e-07,1.0750899e-11,1.6987243e-12,9.214921e-16,1.11060834e-10,5.198693e-13
Kidney-RCC,1.5518525e-10,3.8554485e-10,8.06194e-14,2.99985e-14,1.4598467e-19,3.827251e-16,5.83775e-17,7.189968e-14,1.4202386e-09,0.99998415,1.5425121e-05,7.3974327e-10,1.1454164e-15,3.6134558e-13,1.0208465e-13,4.842123e-16,1.1345482e-13,6.251315e-11,3.886879e-07,4.1346948e-12,1.5150583e-12,1.3349382e-14,2.0037676e-12,1.3226544e-13
Liver-HCC,0.0,0.0,2.2922816e-38,0.0,0.0,1.1351389e-37,0.0,2.316917e-36,4.8249293e-36,3.5876654e-27,1.0,2.7429332e-33,0.0,4.180787e-31,9.6306996e-33,0.0,0.0,2.9312465e-38,1.0395203e-26,2.4272272e-37,5.7172565e-36,3.5506604e-34,0.0,0.0
CNS-PiloAstro,2.1134207e-05,1.888109e-05,0.00028706674,0.0021417742,0.9915617,2.885727e-07,8.155425e-06,1.3573418e-05,0.00021373412,4.3769296e-07,1.0458524e-06,0.00042807835,6.868173e-06,9.119052e-07,2.28478e-05,0.00012438202,1.0644636e-05,7.783773e-06,8.422336e-06,0.005051838,1.4150977e-06,5.600624e-07,5.249997e-05,1.597067e-05
Lung-AdenoCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.908641e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA,3.1100387e-12,1.695528e-14,4.704907e-16,6.5577894e-14,1.6138679e-22,1.03095404e-19,3.318138e-18,6.1897815e-20,3.4173987e-11,1.385651e-14,2.7765632e-21,1.4289601e-18,7.001391e-16,7.2602325e-19,3.7048656e-21,1.6244257e-12,0.99999964,3.6584327e-15,1.2643848e-20,6.1317223e-16,3.1825175e-15,3.3660286e-22,4.5298653e-15,3.7201303e-07
Panc-AdenoCA,1.3389068e-09,1.308628e-08,3.6603833e-09,1.2541758e-10,1.3244821e-13,1.875766e-06,7.781023e-09,2.0899932e-08,5.9682964e-07,0.00024786856,0.061588638,2.0867918e-05,7.548264e-08,1.688413e-09,8.487531e-07,2.8256295e-09,1.4781462e-07,0.93558234,2.1321132e-06,0.002453783,5.03094e-09,8.067768e-07,5.3746535e-10,9.98306e-05
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Liver-HCC,2.3540933e-37,1.7943087e-33,2.2241926e-35,0.0,0.0,1.08724935e-33,0.0,2.4828512e-32,6.762048e-33,2.5834295e-26,1.0,8.0158586e-28,0.0,1.6406155e-30,3.0678634e-26,0.0,0.0,1.4086636e-27,2.95615e-25,2.915191e-29,2.4546154e-34,5.327703e-30,0.0,3.4970074e-37
Eso-AdenoCA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.421589e-37,0.0,0.0,0.0,0.0,0.0,5.5307747e-21,0.0,0.0,0.0,4.772312e-17,0.0,0.0
Thy-AdenoCA,0.0008800889,0.29066822,0.00027834257,0.021217527,0.00014047138,4.427982e-06,4.8516682e-05,0.0004257847,0.18996872,0.0029339066,0.00013273448,0.026300823,0.00035831495,7.4922784e-05,0.00030952194,0.0032791328,0.0023000985,0.0010863191,0.004638751,0.0004380633,5.254897e-05,7.411879e-07,0.45384762,0.00061433896
Liver-HCC,4.3501946e-05,0.00024738332,4.3124546e-06,4.042182e-07,7.702495e-08,2.4402402e-07,2.3550042e-07,4.8441675e-06,0.0004302208,0.014476993,0.81630594,0.093196,1.922114e-06,1.4067141e-06,0.0014095465,1.356624e-05,8.444221e-08,0.0060253623,0.050197568,0.017611386,8.8846555e-06,4.3339494e-07,1.7852992e-05,1.9156541e-06
CNS-GBM,0.015447248,2.18934e-22,0.98455274,4.3785467e-19,9.570131e-13,1.2733019e-26,1.5601603e-25,3.512315e-22,1.5700245e-16,1.3525205e-18,1.5216007e-20,1.0778357e-15,1.7091026e-23,4.3310528e-19,8.294264e-19,2.3108989e-12,4.452093e-14,7.620627e-27,8.535474e-13,1.0457001e-20,2.7259599e-12,3.020822e-24,4.8336e-16,1.6475719e-21
Lymph-BNHL,2.0778854e-36,1.7065745e-31,0.0,0.0,0.0,1.7581428e-31,1.3442768e-38,4.7329366e-31,0.0,0.0,1.9688573e-35,3.371234e-37,0.0,1.0,6.218593e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.751407e-33,1.8106837e-37,0.0
CNS-Medullo,2.0240657e-07,2.3022858e-06,1.888273e-05,0.9997075,0.00021201541,3.8083306e-13,9.192908e-12,1.9987652e-10,3.07001e-05,1.6547803e-09,2.2171152e-11,1.3096504e-06,8.29054e-12,5.995038e-09,1.6362044e-08,1.8343959e-06,9.790001e-08,4.0669755e-12,2.4229425e-05,7.160814e-07,4.752462e-09,3.093959e-14,2.3832723e-07,6.687056e-09
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Panc-AdenoCA,6.237352e-10,2.9258271e-09,6.164476e-09,1.8193168e-08,2.8989772e-11,4.5366885e-08,3.1333767e-07,1.1935263e-08,2.7252252e-06,1.3332543e-07,2.4507338e-07,1.3554014e-05,1.5853873e-08,8.5538954e-12,6.367085e-10,7.144313e-07,3.1685616e-09,0.99998105,2.9739184e-07,7.2782285e-07,1.0565086e-08,2.0552312e-08,7.381529e-09,1.3845352e-07
Liver-HCC,1.638709e-36,1.8243894e-31,3.5512408e-35,0.0,0.0,1.4013854e-34,0.0,8.869036e-33,3.884718e-33,1.4976068e-25,1.0,1.6896912e-26,5.190014e-37,2.4438466e-31,3.4665206e-25,0.0,0.0,5.46797e-27,7.520482e-25,1.5807075e-26,3.963073e-34,7.0398523e-31,0.0,1.8660261e-35
Thy-AdenoCA,0.0031206792,0.039886355,0.00031026217,0.00012895398,0.00025783258,0.00017774143,0.00015782844,0.74357337,0.035632495,5.7836965e-05,3.2477496e-05,0.0007975528,0.0002447917,0.008157448,0.0005882312,0.00023559332,8.949938e-05,1.646746e-05,0.0019676997,9.051681e-05,0.0003859784,7.0148476e-06,0.16404045,4.2869113e-05
Kidney-ChRCC,0.0007960589,0.0030723768,2.8359189e-05,0.00025309002,1.3724756e-05,3.5468177e-06,1.5955042e-05,4.4824887e-05,0.9815,0.0012735478,2.3400773e-06,0.0012562869,5.027489e-05,3.0646886e-06,4.8898073e-06,5.8207428e-05,0.0010318222,0.00016734484,0.00071228057,3.2876098e-05,1.8936928e-05,7.9435404e-07,0.0094766505,0.00018268323
Stomach-AdenoCA,2.3056164e-13,3.5347728e-10,7.2111664e-11,8.031156e-16,1.4795791e-17,0.0017579915,0.04398191,1.5133688e-05,2.4180185e-08,9.296478e-12,5.0915125e-09,3.1097207e-09,2.540423e-10,1.08655085e-08,3.5388842e-12,9.095846e-15,7.0866666e-14,0.00012461789,2.515891e-12,1.3559639e-08,6.033047e-10,0.95412004,2.4469013e-14,3.7176983e-07
Liver-HCC,1.8757508e-38,2.5136877e-34,1.8873515e-36,0.0,0.0,3.3975523e-33,0.0,1.9538143e-32,1.0131452e-34,6.177913e-29,1.0,1.418974e-29,0.0,9.1639316e-29,1.3518221e-21,0.0,0.0,1.18863e-31,1.9510655e-25,1.161294e-25,8.98895e-36,1.0244477e-32,0.0,1.970575e-38
Lung-AdenoCA,9.232406e-14,1.3142384e-13,2.5072086e-12,1.7027427e-18,1.251289e-23,5.32692e-19,8.728038e-18,1.9084398e-15,2.626491e-11,7.516521e-11,1.4727111e-13,1.0,1.8416143e-13,4.937782e-15,2.0926134e-17,2.2593058e-19,9.520414e-20,2.9655806e-14,4.7780396e-10,1.6620247e-17,1.0568489e-12,9.909588e-15,1.2217839e-18,3.1850205e-15
Kidney-RCC,8.340808e-12,1.4971133e-13,3.5698034e-15,2.3749194e-15,6.0095767e-22,4.9950046e-19,3.630093e-20,3.329135e-16,1.5125047e-11,1.0,3.5226033e-09,2.31105e-11,1.3123646e-17,8.487177e-17,6.0138347e-17,6.2882005e-18,3.984531e-15,4.4786858e-13,5.0925212e-08,7.0977843e-13,2.4206257e-14,5.9438134e-18,3.482445e-14,5.2014887e-15
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lung-SCC,0.0,1.3938711e-37,0.0,0.0,0.0,0.0,0.0,2.356355e-24,0.0,0.0,0.0,1.3348187e-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.995391e-37
Prost-AdenoCA,7.841544e-08,1.1027561e-06,1.3767739e-08,1.6824126e-07,1.294346e-07,3.415325e-11,6.0023764e-11,4.2561727e-09,6.085989e-08,2.585022e-09,2.2330107e-09,4.4376887e-07,1.9018621e-10,5.2170274e-10,4.2228496e-07,9.194289e-09,4.5011003e-10,7.329819e-10,3.5226276e-07,0.99999726,4.2084944e-10,5.8174754e-13,1.2810022e-09,3.4637385e-08
Prost-AdenoCA,1.2540373e-05,3.8849506e-05,1.469463e-06,2.4154115e-05,8.926231e-06,8.269257e-08,1.783312e-07,6.5698305e-06,8.886175e-06,3.3094655e-06,7.686673e-07,8.392451e-06,4.8708637e-07,1.8836482e-07,5.951507e-06,3.73758e-06,1.463949e-06,3.0382746e-06,1.25490715e-05,0.9998379,2.9036116e-07,9.18406e-09,1.6075652e-06,1.8637727e-05
CNS-Medullo,9.367813e-06,2.4593543e-05,0.00016886098,0.9893634,0.00752152,2.7391787e-09,2.7034042e-07,3.3573e-07,0.0011006694,1.4619791e-06,4.4510326e-08,0.00012267313,7.650899e-08,6.396663e-08,3.4131955e-07,0.001463005,1.4088754e-05,1.9301326e-06,6.456133e-05,0.00010813484,1.1716229e-06,1.0976257e-09,3.082845e-05,2.6623918e-06
Stomach-AdenoCA,0.0,1.5110721e-38,4.8480824e-38,0.0,0.0,1.1749851e-23,0.9998673,3.2158587e-32,6.021171e-29,0.0,3.4885533e-35,6.975491e-30,5.1136792e-33,0.0,0.0,0.0,0.0,2.8850154e-13,0.0,1.7259203e-33,5.8099067e-37,0.00013268922,0.0,2.6376492e-29
Panc-Endocrine,5.4193324e-06,0.020693256,6.911856e-07,1.9879602e-09,5.3341624e-12,0.0003419184,0.00079100765,0.013526727,0.0029711768,2.6728223e-06,0.00038319197,0.0052353586,0.016602883,0.0046191593,1.118902e-05,1.5329402e-08,0.000915296,0.0015629313,1.5849146e-07,2.8595512e-06,2.6046853e-05,0.9222285,8.600447e-08,0.010079458
Kidney-RCC,0.04431686,0.00084442005,0.0018739299,0.0011246277,0.0009241587,9.745375e-05,9.8926415e-05,0.00013650244,0.008632562,0.41153026,0.040805772,0.008815984,0.00016813834,0.0003448728,0.041662455,0.037966993,0.012618593,0.009487952,0.24528483,0.08411216,0.00078337995,8.696107e-05,0.047020443,0.0012617257
Panc-Endocrine,0.0010615677,0.0009925308,0.00041312817,0.0007997571,3.2366974e-05,1.3006227e-06,1.0917676e-06,1.3528213e-05,0.001912469,0.004751824,0.0005430011,0.001023828,1.3882923e-06,5.408597e-05,0.00030012004,0.00021787045,3.2872475e-05,8.312003e-06,0.9866057,9.93339e-05,0.00037789886,1.0094138e-06,0.00073829386,1.6861777e-05
Panc-AdenoCA,1.4249538e-12,5.3643967e-10,1.33462096e-11,1.0555465e-11,6.105833e-15,3.7180017e-09,3.682797e-09,3.2242296e-09,4.124655e-09,2.886809e-09,1.6616472e-07,4.9777185e-07,1.8698293e-08,4.065055e-13,1.11687846e-10,9.509469e-10,6.104798e-11,0.99999857,1.4855366e-10,6.117615e-07,1.2863556e-10,2.3752087e-09,4.897266e-11,8.4772054e-08
Prost-AdenoCA,4.2368683e-06,5.363108e-05,9.3302884e-07,2.5917976e-05,5.2939624e-05,3.6657458e-08,3.221778e-07,2.459552e-06,0.000104727726,7.596366e-07,5.317486e-07,6.994137e-05,7.083401e-07,3.6954336e-08,5.866416e-06,7.698876e-06,2.5210575e-06,1.48269155e-05,7.352073e-06,0.9996222,1.662109e-07,5.238581e-09,7.1414256e-06,1.49681355e-05
Panc-AdenoCA,1.449853e-08,3.4156005e-07,1.001144e-07,1.411086e-10,1.04569955e-11,0.0078074094,0.0049573868,0.0005053092,3.9226514e-05,6.993759e-06,0.003937259,2.941771e-05,1.0286226e-06,1.8662415e-06,4.0011668e-07,2.7982263e-09,8.789745e-09,0.5370995,5.639494e-07,4.9158156e-05,4.9506866e-07,0.44555315,7.953605e-09,1.0397769e-05
Panc-AdenoCA,5.9575406e-10,3.697839e-09,3.6966825e-09,1.3287443e-10,1.8491521e-12,1.3021987e-07,5.721801e-05,1.1326416e-07,1.0096579e-06,1.0078204e-08,2.1897952e-08,2.2383316e-05,4.0560994e-07,1.7088045e-11,1.11910266e-10,6.9624214e-08,2.4306683e-09,0.99991477,1.6099111e-09,3.4946076e-08,2.7369493e-08,3.7296065e-06,5.042212e-10,1.62551e-07
CNS-PiloAstro,1.5129214e-06,1.0016186e-08,1.1635248e-06,4.011661e-07,0.9998247,6.4431675e-11,7.0183335e-09,6.0088956e-09,2.1551994e-06,4.4956477e-10,2.916645e-09,2.037206e-06,1.926513e-09,3.0709113e-09,8.368252e-06,2.2623235e-05,1.538563e-08,4.5930886e-09,2.6805883e-06,2.7959088e-06,2.128262e-09,1.6826651e-10,0.00013149618,7.496996e-10
Liver-HCC,2.486781e-20,7.249967e-19,8.333718e-19,5.500945e-26,1.6700639e-25,3.471429e-18,4.0878035e-24,4.5753107e-17,2.6281104e-18,6.7204793e-14,1.0,4.629528e-16,4.45036e-22,1.091369e-15,2.7770243e-14,2.8336688e-23,5.597883e-24,3.246077e-17,2.1911726e-12,2.2090614e-16,8.3012915e-19,4.2810888e-17,3.0504466e-22,3.9636286e-21
Prost-AdenoCA,8.347141e-08,1.534538e-07,1.9978792e-09,1.9097341e-09,9.2855973e-10,6.023555e-10,1.3064331e-09,8.3342835e-09,9.355753e-09,2.0809646e-08,6.09819e-09,1.9301736e-07,1.06459135e-08,2.1612846e-10,4.670281e-08,1.0047347e-09,8.883872e-09,7.0654515e-08,1.3522794e-08,0.99999785,4.910369e-10,2.7927413e-10,2.0684182e-10,1.3792231e-06
Liver-HCC,6.828859e-10,4.0895705e-09,1.8976094e-09,7.101556e-13,1.8313853e-12,6.0956973e-09,9.2022215e-12,1.03746896e-08,5.6133813e-09,2.8810243e-07,0.99999726,3.62567e-08,1.9036622e-10,4.1997346e-08,1.463881e-06,3.000832e-11,2.3891111e-11,1.8664524e-08,8.457229e-07,9.1283475e-08,7.7614215e-10,1.214313e-08,8.072691e-11,4.3543694e-10
Lymph-CLL,7.429109e-06,9.768579e-07,5.810435e-08,1.098327e-09,4.7045814e-06,1.8225216e-10,2.8901856e-10,2.7737301e-09,6.18684e-08,3.445786e-09,7.816647e-08,3.3791468e-06,9.866055e-10,3.2432898e-05,0.9978934,5.3821368e-05,1.9880707e-08,7.7851264e-10,8.011667e-06,9.664975e-06,6.5335297e-09,2.3772918e-11,0.0019860256,3.024593e-10
Prost-AdenoCA,2.0432145e-13,7.62357e-14,1.3652589e-15,4.4832793e-15,3.3095895e-13,3.8582086e-18,8.538253e-18,6.695856e-16,4.9494575e-14,3.3514592e-16,2.4011826e-15,1.5080936e-12,1.3275158e-16,5.1091514e-18,7.478649e-12,7.209829e-14,7.552169e-16,1.1676616e-14,8.3066814e-14,1.0,2.5852652e-17,5.4670063e-21,9.671755e-17,2.0680723e-13
Lymph-BNHL,0.00022345141,0.00018048544,1.7887922e-05,4.296015e-07,8.131346e-07,0.00013152251,9.26509e-06,0.0005066814,6.8967893e-06,8.423555e-06,0.00014790661,8.617802e-05,2.9288105e-06,0.93156236,0.06615721,4.5869696e-05,1.8567805e-06,4.049815e-06,6.311981e-05,0.000719779,5.4140364e-05,4.172546e-05,1.7555727e-05,9.4128145e-06
Kidney-RCC,2.0992921e-07,2.7379157e-10,4.1713345e-11,5.8852936e-12,1.5859527e-15,1.03025566e-13,2.2215789e-14,3.4229706e-11,5.202486e-09,0.99999607,2.719978e-07,3.3697451e-09,2.9710015e-12,1.1321309e-11,6.112586e-12,3.1888408e-13,6.033292e-11,2.1219371e-10,3.4101417e-06,1.1331194e-09,2.0550835e-10,3.091373e-13,3.675658e-09,2.98456e-11
Eso-AdenoCA,3.288755e-27,6.121846e-24,4.4217472e-24,2.688744e-34,6.96728e-37,1.1272055e-14,0.9999634,1.897311e-19,6.9454816e-18,9.4566223e-26,1.8497821e-23,3.4514562e-18,4.8817583e-20,2.7915815e-24,2.8422418e-27,1.7022285e-30,1.06362555e-26,5.255671e-10,6.096638e-29,3.07867e-23,6.652607e-24,3.6564492e-05,1.1168902e-29,2.6611234e-18
Prost-AdenoCA,6.848352e-10,4.297026e-09,1.0411871e-11,9.789783e-12,6.579944e-10,1.5476987e-12,4.946688e-12,4.154409e-10,2.148268e-11,8.386048e-12,1.10685544e-10,2.9789107e-09,5.7214202e-11,2.0576978e-12,8.74726e-09,1.07342486e-11,3.4368647e-12,1.4408966e-10,1.5526913e-10,1.0,1.2477235e-12,1.9924034e-13,3.8334123e-12,1.4824032e-09
Eso-AdenoCA,9.310088e-29,2.1949631e-26,2.2323711e-26,2.5898482e-37,0.0,1.3272758e-19,0.9999999,8.452574e-24,6.1458324e-20,1.9192768e-27,8.620691e-26,7.298169e-18,4.212122e-20,3.6442702e-29,2.0666977e-30,5.7011076e-32,1.2592015e-27,7.798354e-08,3.783544e-31,3.2557737e-25,8.965126e-26,1.17833245e-08,4.6714065e-33,3.6683046e-20
Liver-HCC,5.8270916e-07,3.667984e-06,8.2574945e-07,6.217478e-10,1.5422484e-10,1.3222719e-07,5.804896e-10,6.633236e-07,1.6618609e-06,0.00013459599,0.99979955,1.07763735e-05,4.3246537e-08,6.880304e-06,3.136998e-06,5.9324567e-09,1.2024946e-08,3.125273e-07,3.232313e-05,1.9572367e-07,3.2944097e-06,1.2372712e-06,5.697358e-09,1.8776664e-07
Head-SCC,1.5017189e-19,6.250169e-20,1.403182e-20,1.0534155e-27,1.3039755e-25,4.3454518e-11,1.1389855e-16,1.0,1.0896367e-18,1.5851678e-21,2.664779e-16,2.919801e-20,3.7888596e-16,6.1450844e-12,7.350137e-18,2.1875095e-24,4.8468583e-23,2.7418006e-20,3.8253642e-19,4.4025204e-16,2.4324656e-21,1.5524081e-16,8.2115253e-20,1.9568118e-18
Lymph-BNHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3390613e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panc-Endocrine,2.3714027e-05,1.3625342e-05,3.35917e-05,1.84403e-06,5.8388873e-06,6.245141e-08,2.4202796e-08,3.0757815e-07,6.3373213e-06,0.0019077177,0.23872675,0.002728535,1.66039e-07,4.877738e-07,0.041422185,3.410023e-05,1.4082491e-07,0.00023445878,0.19814031,0.51669115,1.1272641e-06,1.2319241e-07,2.674955e-05,6.5578575e-07
Liver-HCC,3.0798337e-27,6.726674e-25,2.1534956e-25,3.85547e-34,8.384195e-34,7.714167e-26,3.481601e-33,1.1148778e-24,1.7958775e-25,5.1461793e-18,1.0,1.7993028e-21,1.6067364e-30,1.1701099e-21,2.7475724e-18,8.550843e-31,7.8633475e-33,4.504329e-23,1.4449689e-15,1.6880407e-20,3.1138596e-25,1.6510739e-24,1.578036e-29,1.8414316e-28
Breast-AdenoCA,2.0566094e-05,0.9607158,2.372073e-06,1.9465422e-05,8.137039e-08,8.913004e-07,4.803065e-06,0.019792374,0.00015939338,5.1441748e-05,2.2160846e-05,0.0052239383,0.013602632,2.3535267e-05,4.6980795e-06,3.8175395e-07,2.4969035e-05,1.0233833e-05,1.0171687e-05,9.934321e-05,4.583095e-06,7.218721e-07,0.00011038382,9.5041985e-05
Lymph-CLL,5.3431563e-15,4.132779e-15,2.745816e-17,6.9300566e-23,5.165293e-21,1.8214298e-15,1.3682808e-20,1.9905533e-15,5.453312e-19,2.5799843e-19,3.6578183e-14,2.0084538e-16,6.5336783e-21,0.8876025,0.11239747,2.9581192e-15,3.6442767e-20,5.0244896e-22,7.137207e-15,6.715178e-15,9.590894e-18,1.7118492e-18,2.6566846e-14,1.2650812e-20
Panc-AdenoCA,2.7736795e-07,4.8280832e-05,8.819003e-08,9.000832e-07,1.8060196e-09,1.18419635e-07,1.8395516e-05,1.7799294e-06,0.00023772885,4.0039595e-06,8.7450877e-07,0.001166325,2.8526441e-05,3.835673e-09,4.9200622e-08,4.8673286e-05,5.1403226e-06,0.9983997,3.049826e-07,5.37986e-06,8.786167e-07,1.0342307e-07,1.3696877e-05,1.8757959e-05
Prost-AdenoCA,1.1080583e-05,8.84122e-05,3.0482107e-07,8.049373e-06,7.974543e-07,4.8701304e-07,2.5325483e-06,6.1003248e-06,1.3230582e-05,5.0183826e-06,6.8993813e-06,2.4481342e-05,1.2894549e-05,1.5541829e-07,2.002128e-05,2.1722222e-05,1.3336666e-05,0.0012189532,1.564258e-06,0.99839646,6.5510216e-07,2.2385655e-07,1.787739e-06,0.00014484733
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
